,181367758,199360918,199458468,199458469,199481072,199483336,200689634,200689638,201871034,202537178,203213296,203234588,203234589,203234591,203234592,203344808,203346433,203346856,203347702,229367195,241600795,242224153,242229708,242231047,2727371,44581269,44581434,583275846,770775007,925224134
G06010700014003,,,,,,,,,,,,10.65,10.3,10.9,10.79,11.79,11.55,10.84,11.11,,,,,,12.16,12.59,,,,
G06010700014004,,16.57,,15.58,14.31,15.43,6.57,6.57,,,,,,,,14.63,,13.62,,,,,,,,,,14.03,16.06,
G06010700014005,,,,,,,,,,4.53,,11.88,11.53,12.12,12.02,14.17,13.43,,12.99,,,,,,13.74,14.33,,,,
G06010700015011,,,,,,,,,,,,9.5,9.15,9.74,9.64,10.61,10.37,9.67,9.94,,,,,,10.98,11.42,,,,
G06010700015012,,,,,,,,,,,12.17,8.09,7.74,8.34,,9.21,8.97,8.26,8.53,,,,,,9.58,10.01,,,,
G06010700015021,,15.93,,,,,,,,,13.9,9.93,,,,11.0,10.77,9.99,10.33,,,,,,11.38,11.8,,13.39,,
G06010700015022,,,,,,,,,,,13.25,9.28,8.93,9.53,,10.35,10.12,9.34,9.68,,,,,,10.73,11.16,,,,
G06010700015023,,,,,,,,,,,13.64,9.67,9.32,9.92,,10.74,10.5,9.73,10.07,,,,,,11.12,11.54,,,,
G06010700015024,,,,,,,,,,,14.66,10.64,10.29,10.88,,11.75,11.51,10.74,11.08,,,,,,12.12,12.56,,,,
G06010700016011,,,,,,,,,,,9.63,5.55,5.2,5.8,,6.67,6.43,5.72,6.0,,,,,,7.04,7.47,,,,
G06010700016012,,,,,,,,,,,10.04,5.97,5.62,6.22,,7.08,6.84,6.14,6.41,,,,,,7.45,7.89,,,,
G06010700016013,,,,,,,,,,,9.76,5.82,5.47,6.06,,6.86,6.63,5.85,6.19,,,,,,7.24,7.66,,,,
G06010700016014,,,,,,,,,,,9.91,5.84,5.49,6.09,,6.95,6.71,6.01,6.28,,,,,,7.32,7.75,,,,
G06010700016021,,,,,,,,,,,8.31,4.24,3.89,4.48,,5.35,5.11,4.4,4.67,,,,,,5.72,6.15,,,,
G06010700016022,,,,,,,,,,,9.5,5.43,5.08,5.68,,6.54,6.3,5.6,5.87,,,,,,6.91,7.35,,,,
G06010700016023,,12.91,,,10.65,,,,,,11.02,,,,,8.12,7.88,7.1,7.45,,,,,,8.49,8.92,,10.38,,
G06010700016024,,9.3,,,7.09,8.16,,,,,,,,,,5.89,5.66,4.88,5.22,,,,,,6.27,6.7,,6.82,,
G06010700017011,,,,,,,,,,,3.46,3.08,,3.12,3.22,1.08,0.34,0.92,0.32,,,,,,0.88,1.47,,,,
G06010700017012,,,,,,,,,,,3.77,2.97,3.59,3.01,,1.31,0.57,1.14,0.1,,,,,,1.19,1.78,,,,
G06010700017013,,,,,,,,,,,4.21,2.53,3.11,2.57,,1.88,1.22,1.59,0.75,,,,,,1.62,2.22,,,,
G06010700017014,,,,,,,,,,,4.15,3.36,4.06,3.4,,1.15,0.91,0.73,0.6,,,,,,1.57,1.95,,,,
G06010700017015,,,,,,,,,,,4.57,3.16,3.75,3.2,,1.57,1.33,1.28,0.9,,,,,,1.99,2.37,,,,
G06010700017031,,,,,,,,,,,4.88,2.61,3.13,2.73,,1.92,1.68,1.61,1.24,,,,,,2.29,2.72,,,,
G06010700017032,,,,,,,,,,,5.42,1.91,2.44,2.16,,2.66,2.42,2.35,1.99,,,,,,2.83,3.43,,,,
G06010700017033,,,,,,,,,,,6.93,2.77,3.3,3.02,,4.67,4.03,3.73,3.57,,,,,,4.34,4.94,,,,
G06010700017041,,,,,,,,,,,6.65,3.36,3.88,3.6,,3.76,3.52,2.74,3.09,,,,,,4.13,4.56,,,,
G06010700018001,,,,,,,,,,,3.15,3.42,,3.46,3.56,0.74,0.12,1.13,0.66,,,,,,0.57,1.16,,,,
G06010700018002,,,,,,,,,,,3.68,3.85,4.55,3.9,,0.67,0.44,0.57,1.1,,,,,,1.12,1.47,,,,
G06010700018003,,,,,,,,,,,2.62,3.94,,3.98,4.09,0.41,0.65,1.61,1.19,,,,,,0.73,0.63,,,,
G06010700018004,,,,,,,,,,,3.0,4.28,,4.32,4.42,0.12,0.86,1.23,1.53,,,,,,1.06,0.81,,,,
G06010700019011,,,,,,,,,,,3.57,4.84,5.53,4.88,,0.97,1.42,0.93,2.08,,,,,,1.62,1.53,,,,
G06010700019012,,,,,,,,,,,3.85,4.42,5.11,4.46,,0.99,1.0,0.51,1.66,,,,,,1.44,1.79,,,,
G06010700019013,,,,,,,,,,,4.26,4.15,4.84,4.19,,1.38,1.16,0.47,1.39,,,,,,1.83,2.18,,,,
G06010700019021,,,,,,,,,,,4.5,3.88,4.58,3.92,,1.62,1.4,0.59,1.12,,,,,,2.07,2.42,,,,
G06010700019022,,,,,,,,,,,4.91,4.48,5.16,4.52,,2.03,1.81,1.01,1.72,,,,,,2.48,2.84,,,,
G06010700019023,,,,,,,,,,,4.44,4.96,5.65,5.0,,1.61,1.75,1.26,2.2,,,,,,2.06,2.4,,,,
G06010700019024,,,,,,,,,,,3.97,5.45,6.14,5.49,,1.58,2.03,1.54,2.69,,,,,,2.23,1.96,,,,
G06010700020021,,,,,,,,,,,2.33,4.35,,4.39,4.49,0.9,1.26,2.12,1.69,,,,,,0.99,0.09,,,,
G06010700020022,,,,,,,,,,,2.06,4.84,,4.88,4.98,1.56,1.8,2.76,2.23,,,,,,1.48,0.78,,,,
G06010700020023,,,,,,,,,,,2.19,5.23,,5.27,5.37,1.23,1.97,2.05,2.61,,,,,,1.87,1.02,,,,
G06010700020024,,,,,,,,,,,2.5,4.86,,4.9,5.0,0.74,1.48,1.85,2.15,,,,,,1.51,0.61,,,,
G06010700020031,,,,,,,,,,,2.95,5.31,6.01,5.35,,1.19,1.93,1.48,2.59,,,,,,1.95,1.05,,,,
G06010700020032,,,,,,,,,,,2.7,5.7,,5.74,5.84,1.58,2.32,1.93,2.98,,,,,,2.34,1.44,,,,
G06010700020033,,,,,,,,,,,2.83,6.04,,6.08,6.18,1.92,2.66,2.25,3.32,,,,,,2.68,1.78,,,,
G06010700020034,,,,,,,,,,,3.27,6.27,6.97,6.31,,2.15,2.89,2.47,3.56,,,,,,2.91,2.02,,,,
G06010700020035,,,,,,,,,,,3.55,5.87,6.56,5.91,,1.73,2.47,1.99,3.13,,,,,,2.51,1.69,,,,
G06010700020041,,,,,,,,,,,2.02,6.07,,6.11,6.21,1.99,2.73,2.34,3.39,,,,,,2.71,1.85,,,,
G06010700020042,,,,,,,,,,,2.28,6.86,,6.9,7.0,2.74,3.48,3.09,4.15,,,,,,3.5,2.61,,,,
G06010700020043,,,,,,,,,,,2.63,6.54,7.24,6.58,,2.42,3.16,2.77,3.82,,,,,,3.18,2.28,,,,
G06010700020061,,,,,,,,,,,4.85,10.17,,10.21,10.31,6.11,6.85,6.47,7.52,,,,,,6.81,5.96,,,,
G06010700020062,,,,,,,,,,,2.35,7.67,,7.71,7.81,3.61,4.35,3.97,5.02,,,,,,4.31,3.46,,,,
G06010700020071,,5.83,,,,,,,,,3.28,7.85,,7.89,,3.73,4.47,4.08,5.13,,,,,,4.49,3.59,,,,
G06010700020072,,7.75,,,,6.65,,,,,6.21,,,,,3.82,4.06,3.25,3.67,,,,,,4.6,4.2,,5.31,,
G06010700020073,,,,,,,,,,,3.8,6.31,6.88,6.35,,2.17,2.91,2.43,3.57,,,,,,2.95,2.19,,,,
G06010700020081,,,,,,,,,,,1.25,5.18,,5.22,5.32,1.9,2.14,3.04,2.57,,,,,,1.82,1.12,,,,
G06010700020082,,,,,,,,,,,0.86,5.81,,5.85,5.95,2.48,2.77,3.58,3.2,,,,,,2.45,1.75,,,,
G06010700020091,,,,,,,,,,,0.92,6.27,,6.31,6.41,2.27,3.01,3.37,3.65,,,,,,2.91,2.06,,,,
G06010700020092,,,,,,,,,,,1.3,6.21,,6.25,6.36,2.22,2.96,3.32,3.6,,,,,,2.86,2.0,,,,
G06010700020093,,,,,,,,,,,1.8,5.71,,5.75,5.85,1.71,2.45,2.58,3.09,,,,,,2.35,1.5,,,,
G06010700021001,,7.18,9.39,9.57,9.5,8.44,24.04,24.04,,,,,,,,,,,,,,,,,,,,9.5,8.81,8.34
G06010700021002,,3.66,5.87,6.04,5.98,4.91,20.52,20.52,,,,,,,,,,,,,,,,,,,,5.97,5.29,4.82
G06010700022021,,1.81,0.78,1.0,2.22,1.29,15.91,15.91,,,,,,,,,,,,,,,,,,,,2.68,0.7,0.84
G06010700022022,,1.84,1.13,1.36,2.53,1.61,16.26,16.26,,,,,,,,,,,,,,,,,,,,2.99,1.01,0.49
G06010700022023,,2.06,2.13,2.35,3.24,2.31,17.18,17.18,,,,,,,,,,,,,,,,,,,,3.69,1.71,0.73
G06010700022031,,1.39,3.0,3.22,3.61,2.25,18.13,18.13,,,,,,,,,,,,,,,,,,,,3.61,2.51,1.79
G06010700022032,,1.85,2.74,2.97,3.83,2.69,17.87,17.87,,,,,,,,,,,,,,,,,,,,4.04,2.31,1.53
G06010700022041,,0.68,2.0,2.22,2.7,1.35,17.13,17.13,,,,,,,,,,,,,,,,,,,,2.7,1.56,1.4
G06010700022042,,1.19,1.77,2.0,2.86,1.94,16.9,16.9,,,,,,,,,,,,,,,,,,,,3.3,1.34,0.78
G06010700022043,,1.28,1.3,1.53,2.39,1.42,16.43,16.43,,,,,,,,,,,,,,,,,,,,2.77,0.87,1.3
G06010700023021,,3.54,1.59,1.27,0.7,2.05,14.37,14.37,,,,,,,,,,,,,,,,,,,,1.16,1.93,3.12
G06010700023022,,2.52,1.65,1.31,0.47,1.37,15.28,15.28,,,,,,,,,,,,,,,,,,,,0.68,1.79,3.03
G06010700023023,,2.92,1.97,1.63,0.36,1.78,14.78,14.78,,,,,,,,,,,,,,,,,,,,0.11,2.11,3.35
G06010700023031,,1.89,2.36,2.56,2.69,1.41,17.24,17.24,,,,,,,,,,,,,,,,,,,,2.69,1.75,3.03
G06010700023032,,1.76,1.87,2.07,2.19,0.92,16.75,16.75,,,,,,,,,,,,,,,,,,,,2.19,1.47,2.87
G06010700023033,,1.28,1.24,1.46,2.1,0.32,16.3,16.3,,,,,,,,,,,,,,,,,,,,2.09,0.63,1.9
G06010700023034,,1.56,0.95,1.18,1.78,0.0,15.99,15.99,,,,,,,,,,,,,,,,,,,,1.78,0.68,2.07
G06010700023035,,2.03,1.01,0.96,1.41,0.49,15.62,15.62,,,,,,,,,,,,,,,,,,,,1.41,1.04,2.39
G06010700023041,,1.97,0.48,0.71,1.57,0.64,15.62,15.62,,,,,,,,,,,,,,,,,,,,2.02,0.19,1.43
G06010700023042,,2.47,0.61,0.57,1.0,0.97,15.15,15.15,,,,,,,,,,,,,,,,,,,,1.46,0.75,2.0
G06010700024001,,8.59,6.43,6.19,6.14,7.28,12.67,12.67,,,,,,,,,,,,,,,,,,,,6.22,7.0,7.73
G06010700024002,,2.74,2.24,2.02,1.29,1.6,16.05,16.05,,,,,,,,,,,,,,,,,,,,1.29,2.26,3.62
G06010700024003,6.56,,7.52,7.28,,,16.98,16.98,,,,,,,,,,,,,17.13,18.76,20.59,,,,,,7.96,8.67
G06010700024004,,6.66,5.94,5.6,4.32,5.52,12.25,12.25,,,,,,,,,,,,,,,,,,,,4.05,6.08,7.32
G06010700024005,,4.83,4.23,3.89,2.62,3.69,16.23,16.23,,,,,,,,,,,,,,,,,,,,2.35,4.35,5.62
G06010700025001,,14.11,11.83,11.51,11.43,12.62,6.1,6.1,,,,,,,,,,,,,,,,,,,,11.51,12.41,13.35
G06010700025002,,16.74,14.45,14.13,14.05,15.25,4.54,4.54,,,,,,,,,,,,,,,,,,,,14.13,15.03,15.98
G06010700025003,,17.86,16.37,16.06,15.59,16.71,3.2,3.2,,,,,,,,,,,,,,,,,,,,15.32,16.95,17.9
G06010700025004,,17.53,15.24,14.93,14.85,16.04,2.34,2.34,,,,,,,,,,,,,,,,,,,,14.93,15.82,16.77
G06010700026011,,16.12,13.83,13.51,13.43,14.63,1.37,1.37,,,,,,,,,,,,,,,,,,,,13.51,14.41,15.36
G06010700026012,,15.8,13.52,13.2,13.12,14.31,1.85,1.85,,,,,,,,,,,,,,,,,,,,13.2,14.1,15.04
G06010700026013,,15.79,13.5,13.18,13.1,14.3,2.36,2.36,,,,,,,,,,,,,,,,,,,,13.18,14.08,15.03
G06010700026021,,17.4,15.11,14.79,14.71,15.91,0.52,0.52,,,,,,,,,,,,,,,,,,,,14.79,15.69,16.64
G06010700026022,,17.3,15.01,14.69,14.61,15.81,0.92,0.92,,,,,,,,,,,,,,,,,,,,14.69,15.59,16.54
G06010700026023,,16.88,14.59,14.28,14.2,15.39,1.47,1.47,,,,,,,,,,,,,,,,,,,,14.28,15.17,16.12
G06010700026024,,16.65,14.36,14.04,13.96,15.16,1.08,1.08,,,,,,,,,,,,,,,,,,,,14.04,14.94,15.89
G06010700026025,,17.25,14.96,14.64,14.56,15.76,0.25,0.25,,,,,,,,,,,,,,,,,,,,14.64,15.54,16.48
G06010700027001,,56.43,54.14,53.83,53.75,54.94,40.87,40.87,,,,,,,,,,,,,,,,,,,,53.83,54.72,55.67
G06010700027002,,27.34,25.05,24.73,24.65,25.85,10.63,10.63,,,,,,,,,,,,,,,,,,,,24.73,25.63,26.58
G06010700027003,32.79,,36.65,36.33,,,23.37,23.37,,,,,,,,,,,,,19.11,16.88,14.73,,,,,,37.23,38.17
G06010700027004,36.25,,44.29,43.97,,,,,,,,,,,,,,,,,22.56,20.33,18.19,50.7,,,19.17,,44.87,45.81
G06010700027005,,119.71,117.42,117.11,117.03,118.22,104.39,104.39,,,,,,,,,,,,,,,,,,,,117.11,118.0,118.95
G06010700028001,,17.25,14.96,14.64,14.56,15.76,1.48,1.48,,,,,,,,,,,,,,,,,,,,14.64,15.54,16.49
G06010700028002,,16.51,14.22,13.9,13.82,15.02,2.81,2.81,,,,,,,,,,,,,,,,,,,,13.9,14.8,15.74
G06010700029011,,2.85,0.52,0.55,1.55,1.36,15.03,15.03,,,,,,,,,,,,,,,,,,,,2.01,1.08,2.02
G06010700029012,,3.02,0.77,1.07,2.17,1.61,15.65,15.65,,,,,,,,,,,,,,,,,,,,2.63,1.33,2.19
G06010700029013,,3.29,1.17,1.48,2.73,2.01,16.19,16.19,,,,,,,,,,,,,,,,,,,,3.18,1.72,2.43
G06010700029031,,3.96,1.67,1.36,1.32,2.47,14.35,14.35,,,,,,,,,,,,,,,,,,,,1.78,2.25,3.2
G06010700029032,,3.31,1.03,0.71,1.1,1.82,14.5,14.5,,,,,,,,,,,,,,,,,,,,1.55,1.61,2.55
G06010700029033,,3.88,1.59,1.27,1.65,2.39,15.06,15.06,,,,,,,,,,,,,,,,,,,,2.11,2.17,3.12
G06010700029034,,4.02,1.73,1.41,1.39,2.53,14.67,14.67,,,,,,,,,,,,,,,,,,,,1.84,2.31,3.26
G06010700029041,,4.48,2.32,2.08,2.15,3.17,15.43,15.43,,,,,,,,,,,,,,,,,,,,2.6,2.89,3.62
G06010700029042,,4.09,1.93,1.69,2.24,2.78,15.63,15.63,,,,,,,,,,,,,,,,,,,,2.69,2.5,3.23
G06010700030011,,2.3,1.21,1.51,2.77,1.91,16.25,16.25,,,,,,,,,,,,,,,,,,,,3.23,1.31,1.3
G06010700030012,,2.36,1.42,1.72,2.99,2.12,16.46,16.46,,,,,,,,,,,,,,,,,,,,3.44,1.52,1.0
G06010700030013,,2.24,1.73,2.04,3.27,2.34,16.77,16.77,,,,,,,,,,,,,,,,,,,,3.73,1.74,0.58
G06010700030021,,3.54,3.18,3.48,4.72,3.79,18.22,18.22,,,,,,,,,,,,,,,,,,,,5.17,3.19,1.94
G06010700030022,,3.27,2.31,2.61,3.86,3.02,17.33,17.33,,,,,,,,,,,,,,,,,,,,4.32,2.42,2.26
G06010700031001,,8.08,7.71,8.01,9.25,8.32,22.75,22.75,,,,,,,,,,,,,,,,,,,,9.7,7.72,6.47
G06010700031002,,5.28,4.34,4.64,5.9,5.04,19.36,19.36,,,,,,,,,,,,,,,,,,,,6.36,4.44,3.92
G06010700031003,13.19,,15.07,15.37,,,30.11,30.11,,,,,,,,,,,,,26.87,29.18,32.34,,,,30.54,,,13.83
