,31516213,31299805,451675376,41783060,943344307,35560444,465115229,31364163
G06001303050001,1266.3499999999967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G06001303141022,0.0,1126.7,0.0,0.0,0.0,0.0,0.0,0.0
G06001303552002,0.0,7195.299999999999,0.0,0.0,0.0,0.0,0.0,0.0
G06001303770002,0.0,0.0,0.0,0.0,0.0,985.15,0.0,0.0
G06001303100001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751.7999999999954
G06001303650023,0.0,0.0,0.0,0.0,2093.7999999999997,0.0,0.0,0.0
G06001303071022,854.9999999999961,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G06001303072023,1732.7999999999922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G06001303690012,0.0,0.0,0.0,0.0,1691.0,0.0,0.0,0.0
G06001303071023,1576.999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G06001303750002,0.0,0.0,0.0,0.0,0.0,1729.9499999999998,0.0,0.0
G06001303790002,0.0,0.0,0.0,0.0,0.0,1354.7,0.0,0.0
G06001303780001,0.0,0.0,0.0,0.0,0.0,1614.9999999999927,0.0,0.0
G06001303760003,0.0,0.0,0.0,0.0,0.0,1295.8,0.0,0.0
G06001303680013,0.0,0.0,0.0,0.0,984.1999999999999,0.0,0.0,0.0
G06001303660022,0.0,0.0,0.0,0.0,1841.1,0.0,0.0,0.0
G06001303580003,0.0,0.0,0.0,712.4999999999982,0.0,0.0,0.0,0.0
G06001303050002,436.049999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G06001303110001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1386.9999999999939
G06001303060032,1696.6999999999923,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G06001303050004,2318.94999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G06001303132063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1559.8999999999871
G06001303810004,0.0,0.0,0.0,0.0,0.0,856.9,0.0,0.0
G06001303142003,0.0,2184.99999999999,0.0,0.0,0.0,0.0,0.0,0.0
G06001303922002,0.0,0.0,0.0,0.0,6260.499999999984,0.0,0.0,0.0
G06001303760001,0.0,0.0,0.0,0.0,0.0,1223.6,0.0,0.0
G06001303131012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1851.5499999999952
G06001303922003,0.0,0.0,0.0,0.0,1643.4999999999973,0.0,0.0,0.0
G06001303150001,0.0,0.0,881.5999999999999,0.0,0.0,0.0,0.0,0.0
G06001303050005,1289.1499999999967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G06001303270005,0.0,0.0,0.0,0.0,0.0,0.0,1588.3999999999999,0.0
G06001303760004,0.0,0.0,0.0,0.0,0.0,740.05,0.0,0.0
G06001303650022,0.0,0.0,0.0,0.0,1146.6499999999999,0.0,0.0,0.0
G06001303131014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.4999999999981
G06001303090002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.4999999999987
G06001303090001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2637.199999999988
G06001303290003,0.0,0.0,1391.7499999999834,0.0,0.0,0.0,0.0,0.0
G06001303132062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3229.9999999999854
G06001303770004,0.0,0.0,0.0,0.0,0.0,2569.75,0.0,0.0
G06001303680021,0.0,0.0,0.0,0.0,1785.05,0.0,0.0,0.0
G06001303141021,0.0,2769.25,0.0,0.0,0.0,0.0,0.0,0.0
G06001303072022,755.2499999999966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G06001303790001,0.0,0.0,0.0,0.0,0.0,1495.3,0.0,0.0
G06001303680011,0.0,0.0,0.0,0.0,768.55,0.0,0.0,0.0
G06001303680012,0.0,0.0,0.0,0.0,1746.1,0.0,0.0,0.0
G06001303270003,0.0,0.0,1023.2310674333727,0.0,0.0,0.0,772.2689325666272,0.0
G06001303830001,0.0,0.0,0.0,0.0,0.0,1583.649999999981,0.0,0.0
G06001303200012,0.0,0.0,0.0,0.0,0.0,0.0,2150.79999999999,0.0
G06001303810003,0.0,0.0,0.0,0.0,0.0,2405.4,0.0,0.0
G06001303100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3305.999999999985
G06001303820002,0.0,0.0,0.0,0.0,0.0,2907.9499999999653,0.0,0.0
G06001303660012,0.0,0.0,0.0,0.0,2201.149999999982,0.0,0.0,0.0
G06001303760002,0.0,0.0,0.0,0.0,0.0,2673.2999999999997,0.0,0.0
G06001303120001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2130.85
G06001303131021,1206.5033239998695,0.0,0.0,0.0,0.0,0.0,0.0,1663.4466760001303
G06001303270002,0.0,0.0,666.9,0.0,0.0,0.0,0.0,0.0
G06001303922001,0.0,0.0,0.0,0.0,1711.8999999999955,0.0,0.0,0.0
G06001303580004,0.0,0.0,0.0,1327.1499999999978,0.0,0.0,0.0,0.0
G06001303810002,0.0,0.0,0.0,0.0,0.0,1171.35,0.0,0.0
G06001303362012,0.0,0.0,1118.1499999999867,0.0,0.0,0.0,0.0,0.0
G06001303110002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1921.8499999999913
G06001303552001,0.0,3387.699999999985,0.0,0.0,0.0,0.0,0.0,0.0
G06001303770003,0.0,0.0,0.0,0.0,0.0,947.15,0.0,0.0
G06001303141043,0.0,1274.8999999999999,0.0,0.0,0.0,0.0,0.0,0.0
G06001303922004,0.0,0.0,0.0,0.0,1122.8999999999971,0.0,0.0,0.0
G06001303060031,1417.3999999999937,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G06001303800002,0.0,0.0,0.0,0.0,0.0,1115.2999999999865,0.0,0.0
G06001303141044,0.0,1826.85,0.0,0.0,0.0,0.0,0.0,0.0
G06001303100002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.349999999996
G06001303750003,0.0,0.0,0.0,0.0,0.0,942.4,0.0,0.0
G06001303580005,0.0,0.0,0.0,965.1999999999983,0.0,0.0,0.0,0.0
G06001303080014,2353.1499999999896,0.0,0.0,0.0,0.0,0.0,0.0,0.0
