,GISJOIN,BLOCKGROUPPOP19,BLOCKGROUPHH19,PCT_LESSHS,PCT_UNEMP,PCT_RENT,PCT_LINGISO,PCT_POV,RATE_ASTH,RATE_LBW,RATE_CVD,SCORE_CI_TRACT,SCORE_PCTL_CI_TRACT,SCORE_POLLUT,SCORE_PCTL_POLLUT
3045,G06002900019021,1138,440,0.23680981595092,0.03416856492027335,0.804545454545455,0.156818181818182,0.625659050966608,125.47,5.89,24.13,53.8868469,91.54059506,6.910866566,85.47604230999998
3046,G06002900019022,858,279,0.414104882459313,0.0,0.734767025089606,0.0,0.608391608391608,125.47,5.89,24.13,53.8868469,91.54059506,6.910866566,85.47604230999998
3047,G06002900019023,1059,310,0.178752107925801,0.052083333333333336,0.554838709677419,0.0,0.524542829643888,125.47,5.89,24.13,53.8868469,91.54059506,6.910866566,85.47604230999998
3048,G06002900019024,1540,590,0.140419947506562,0.02849740932642487,0.711864406779661,0.0,0.555194805194805,125.47,5.89,24.13,53.8868469,91.54059506,6.910866566,85.47604230999998
3049,G06002900020001,1056,303,0.344615384615385,0.03383458646616541,0.785478547854785,0.0759075907590759,0.565340909090909,110.77,6.85,21.67,68.07369486,98.63842663,7.1852444,89.33416304
3050,G06002900020002,1401,578,0.336374002280502,0.044132397191574725,0.581314878892734,0.112456747404844,0.6802284082798,110.77,6.85,21.67,68.07369486,98.63842663,7.1852444,89.33416304
3051,G06002900020003,2186,575,0.305555555555556,0.1728492501973165,0.848695652173913,0.234782608695652,0.847666971637694,110.77,6.85,21.67,68.07369486,98.63842663,7.1852444,89.33416304
3052,G06002900020004,2298,842,0.417621145374449,0.045359385903698535,0.901425178147268,0.224465558194774,0.833333333333333,110.77,6.85,21.67,68.07369486,98.63842663,7.1852444,89.33416304
3053,G06002900021001,422,93,0.444444444444444,0.12972972972972974,0.698924731182796,0.236559139784946,0.518957345971564,81.76,5.86,22.41,67.0531515,98.42410489,7.143066417,88.7367766
3054,G06002900021002,984,225,0.609223300970874,0.15091463414634146,0.822222222222222,0.333333333333333,0.770576131687243,81.76,5.86,22.41,67.0531515,98.42410489,7.143066417,88.7367766
3055,G06002900021003,1081,322,0.658119658119658,0.09803921568627451,0.46583850931677,0.301242236024845,0.774283071230342,81.76,5.86,22.41,67.0531515,98.42410489,7.143066417,88.7367766
3056,G06002900021004,703,228,0.535532994923858,0.09933774834437085,0.614035087719298,0.144736842105263,0.627311522048364,81.76,5.86,22.41,67.0531515,98.42410489,7.143066417,88.7367766
3057,G06002900022001,1767,406,0.571428571428571,0.17608409986859397,0.746305418719212,0.285714285714286,0.852857951329938,84.72,8.51,23.51,71.90500645,99.3570348,7.2648226,90.23024269
3058,G06002900022002,702,211,0.579634464751958,0.13539192399049882,0.748815165876777,0.194312796208531,0.715099715099715,84.72,8.51,23.51,71.90500645,99.3570348,7.2648226,90.23024269
3059,G06002900022003,913,255,0.5,0.033707865168539325,0.705882352941177,0.368627450980392,0.921139101861993,84.72,8.51,23.51,71.90500645,99.3570348,7.2648226,90.23024269
3060,G06002900022004,1376,328,0.602102102102102,0.13578826237054084,0.658536585365854,0.307926829268293,0.569767441860465,84.72,8.51,23.51,71.90500645,99.3570348,7.2648226,90.23024269
3061,G06002900022005,875,249,0.666666666666667,0.28456375838926173,0.622489959839357,0.301204819277108,0.771428571428571,84.72,8.51,23.51,71.90500645,99.3570348,7.2648226,90.23024269
3062,G06002900023011,4485,1080,0.430016181229773,0.09237947122861587,0.323148148148148,0.075,0.672991071428571,84.70999999999998,6.18,23.51,63.75463531,97.37771054,7.065494863,87.56689484
3063,G06002900023012,4104,979,0.377825618945102,0.1102608695652174,0.60367722165475,0.210418794688458,0.687621832358674,84.70999999999998,6.18,23.51,63.75463531,97.37771054,7.065494863,87.56689484
3064,G06002900023013,915,218,0.633173843700159,0.05555555555555555,0.256880733944954,0.0,0.428415300546448,84.70999999999998,6.18,23.51,63.75463531,97.37771054,7.065494863,87.56689484
3065,G06002900023014,1268,451,0.581342434584755,0.06349206349206349,0.274944567627494,0.210643015521064,0.404574132492114,84.70999999999998,6.18,23.51,63.75463531,97.37771054,7.065494863,87.56689484
3066,G06002900023021,2479,570,0.511363636363636,0.09937888198757763,0.759649122807018,0.2,0.799919322307382,84.72,4.18,23.51,51.95046195,89.97730711,6.145938519,71.2383323
3067,G06002900023022,1324,292,0.538028169014084,0.08171603677221655,0.458904109589041,0.256849315068493,0.72583081570997,84.72,4.18,23.51,51.95046195,89.97730711,6.145938519,71.2383323
3068,G06002900024001,8384,2112,0.391433128275234,0.07925771765522026,0.383049242424242,0.128314393939394,0.552147985882926,84.72,3.74,23.51,57.12036776,93.94856278,7.332869923,91.00186683
3069,G06002900025001,1080,291,0.423670668953688,0.09494640122511486,0.70446735395189,0.271477663230241,0.735185185185185,82.69,6.17,22.78,73.35738788,99.53353505,8.056971763,96.52769135
3070,G06002900025002,1275,331,0.227752639517345,0.14884233737596472,0.29607250755287,0.0755287009063444,0.498039215686275,82.69,6.17,22.78,73.35738788,99.53353505,8.056971763,96.52769135
3071,G06002900025003,3585,846,0.522107813446396,0.17443946188340806,0.680851063829787,0.299054373522459,0.710644257703081,82.69,6.17,22.78,73.35738788,99.53353505,8.056971763,96.52769135
3072,G06002900025004,1381,395,0.533244680851064,0.045662100456621,0.567088607594937,0.126582278481013,0.711803041274439,82.69,6.17,22.78,73.35738788,99.53353505,8.056971763,96.52769135
3073,G06002900025005,1731,579,0.179871520342612,0.18188567186340016,0.649395509499136,0.0829015544041451,0.547660311958406,82.69,6.17,22.78,73.35738788,99.53353505,8.056971763,96.52769135
3074,G06002900026001,836,259,0.26603325415677,0.016917293233082706,0.694980694980695,0.142857142857143,0.704545454545455,94.79,6.62,19.3,59.14261673,95.18406455,6.81963619,84.04480398
3075,G06002900026002,1340,334,0.332116788321168,0.097538742023701,0.383233532934132,0.0359281437125748,0.486121530382596,94.79,6.62,19.3,59.14261673,95.18406455,6.81963619,84.04480398
3076,G06002900026003,1301,348,0.342428376534789,0.09897610921501707,0.479885057471264,0.109195402298851,0.61260568793236,94.79,6.62,19.3,59.14261673,95.18406455,6.81963619,84.04480398
3077,G06002900027001,1264,414,0.500665778961385,0.08893709327548807,0.659420289855073,0.21256038647343,0.624208860759494,125.47,4.25,24.13,53.17600927,91.0110943,6.457248476,77.84691972999998
3078,G06002900027002,643,169,0.448369565217391,0.0707070707070707,0.0769230769230769,0.171597633136095,0.729393468118196,125.47,4.25,24.13,53.17600927,91.0110943,6.457248476,77.84691972999998
3079,G06002900027003,1804,611,0.431050228310502,0.059001512859304085,0.468085106382979,0.134206219312602,0.558758314855876,125.47,4.25,24.13,53.17600927,91.0110943,6.457248476,77.84691972999998
3080,G06002900027004,1161,339,0.333781965006729,0.12072649572649573,0.404129793510324,0.079646017699115,0.472006890611542,125.47,4.25,24.13,53.17600927,91.0110943,6.457248476,77.84691972999998
3081,G06002900027005,1031,361,0.281198003327787,0.023446658851113716,0.329639889196676,0.0415512465373961,0.632395732298739,125.47,4.25,24.13,53.17600927,91.0110943,6.457248476,77.84691972999998
3082,G06002900028041,1076,744,0.104089219330855,0.0,0.169354838709677,0.0349462365591398,0.258364312267658,81.79,5.56,17.62,21.1220647,40.24205749,3.942785104,22.5513379
3083,G06002900028042,1434,701,0.117216117216117,0.0249597423510467,0.326676176890157,0.0,0.207877461706783,81.79,5.56,17.62,21.1220647,40.24205749,3.942785104,22.5513379
3084,G06002900028061,2112,919,0.01640838650866,0.06325143753267119,0.748639825897715,0.014145810663765,0.347237880496054,34.9,3.36,10.22,16.00876468,27.84921836,4.363674808,30.92719353
3085,G06002900028071,1898,687,0.017741935483871,0.029818181818181817,0.0698689956331878,0.0101892285298399,0.159641728134879,81.79,4.26,17.62,17.90707358,32.47604639,4.077300939,25.23957685
3086,G06002900028072,466,211,0.0343007915567282,0.0,0.161137440758294,0.0,0.107296137339056,81.79,4.26,17.62,17.90707358,32.47604639,4.077300939,25.23957685
3087,G06002900028073,370,140,0.0748898678414097,0.07911392405063292,0.271428571428571,0.0,0.23249299719888,81.79,4.26,17.62,17.90707358,32.47604639,4.077300939,25.23957685
3088,G06002900028074,979,371,0.036231884057971,0.0098159509202454,0.15633423180593,0.0269541778975741,0.241237113402062,81.79,4.26,17.62,17.90707358,32.47604639,4.077300939,25.23957685
3089,G06002900028081,1348,439,0.0366699702675917,0.014222222222222223,0.138952164009112,0.0,0.0474777448071217,37.54,4.09,11.72,13.27163837,21.18003026,4.248011452,28.46297449
3090,G06002900028082,999,326,0.0420792079207921,0.02599009900990099,0.0429447852760736,0.0429447852760736,0.0940940940940941,37.54,4.09,11.72,13.27163837,21.18003026,4.248011452,28.46297449
3091,G06002900028083,2291,1024,0.180970149253731,0.0,0.6708984375,0.0,0.378985181859003,37.54,4.09,11.72,13.27163837,21.18003026,4.248011452,28.46297449
3092,G06002900028084,896,354,0.0,0.027283511269276393,0.0,0.0,0.0,37.54,4.09,11.72,13.27163837,21.18003026,4.248011452,28.46297449
3093,G06002900028085,1576,464,0.0760777683854607,0.007328990228013029,0.321120689655172,0.137931034482759,0.287811104020421,37.54,4.09,11.72,13.27163837,21.18003026,4.248011452,28.46297449
3094,G06002900028111,3437,1383,0.0691964285714286,0.025471039776692253,0.0831525668835864,0.0289226319595083,0.0439336630782659,43.63,4.17,15.19,16.0821899,28.10136157,4.376398109,31.3130056
3095,G06002900028121,1591,534,0.238365493757094,0.1168091168091168,0.602996254681648,0.0,0.510828025477707,81.79,7.1,17.62,44.55804846,81.46747352,5.578611496,58.44430616
3096,G06002900028122,1007,430,0.130555555555556,0.008695652173913044,0.344186046511628,0.0,0.378185524974516,81.79,7.1,17.62,44.55804846,81.46747352,5.578611496,58.44430616
3097,G06002900028123,1877,739,0.106946983546618,0.07636887608069164,0.91339648173207,0.0460081190798376,0.70378263185935,81.79,7.1,17.62,44.55804846,81.46747352,5.578611496,58.44430616
3098,G06002900028124,546,293,0.160493827160494,0.20892018779342722,0.880546075085324,0.0955631399317406,0.542124542124542,81.79,7.1,17.62,44.55804846,81.46747352,5.578611496,58.44430616
3099,G06002900028131,1271,395,0.301387137452711,0.18125643666323377,0.19746835443038,0.0455696202531646,0.538158929976397,81.79,6.2,17.62,42.95109154,79.42511346,5.272042343,52.1219664
3100,G06002900028132,1073,463,0.162087912087912,0.0781078107810781,0.667386609071274,0.110151187904968,0.575955265610438,81.79,6.2,17.62,42.95109154,79.42511346,5.272042343,52.1219664
3101,G06002900028133,2068,861,0.166950596252129,0.07218419415059116,0.991869918699187,0.0673635307781649,0.550267119961146,81.79,6.2,17.62,42.95109154,79.42511346,5.272042343,52.1219664
3102,G06002900028141,1336,395,0.17621776504298,0.010368663594470046,0.392405063291139,0.0911392405063291,0.509730538922156,81.79,6.03,17.62,40.86564874,76.37418053,5.50282216,56.86372122
3103,G06002900028142,1173,452,0.346521145975443,0.0407725321888412,0.79646017699115,0.0884955752212389,0.535335689045936,81.79,6.03,17.62,40.86564874,76.37418053,5.50282216,56.86372122
3104,G06002900028143,1529,645,0.242669362992922,0.029535864978902954,0.702325581395349,0.0449612403100775,0.644780039395929,81.79,6.03,17.62,40.86564874,76.37418053,5.50282216,56.86372122
3105,G06002900028151,1670,629,0.13947128532361,0.046632124352331605,0.491255961844197,0.0779014308426073,0.444173276388041,81.79,6.61,17.62,41.24747718,76.99193142,5.269700682,52.0970753
3106,G06002900028152,2336,671,0.219338092147956,0.0311284046692607,0.536512667660209,0.0670640834575261,0.581335616438356,81.79,6.61,17.62,41.24747718,76.99193142,5.269700682,52.0970753
3107,G06002900028161,3335,824,0.352380952380952,0.12146277753591642,0.298543689320388,0.037621359223301,0.677925211097708,81.79,5.24,17.62,35.90898338,68.99899143,4.802453784,41.03298071
3108,G06002900028162,824,391,0.123616236162362,0.0972644376899696,0.774936061381074,0.0,0.447815533980583,81.79,5.24,17.62,35.90898338,68.99899143,4.802453784,41.03298071
3109,G06002900028163,1678,576,0.161806208842897,0.037576687116564415,0.510416666666667,0.0642361111111111,0.499404052443385,81.79,5.24,17.62,35.90898338,68.99899143,4.802453784,41.03298071
3110,G06002900028171,1118,319,0.25414364640884,0.08990011098779134,0.275862068965517,0.0,0.279964221824687,81.79,7.1,17.62,30.3822928,59.40494201,3.817753907,20.46048538
3111,G06002900028172,2273,737,0.162891986062718,0.06093649775497113,0.770691994572592,0.0271370420624152,0.690444738000881,81.79,7.1,17.62,30.3822928,59.40494201,3.817753907,20.46048538
3112,G06002900028173,1982,691,0.171799027552674,0.057799442896935935,0.810419681620839,0.0231548480463097,0.619071644803229,81.79,7.1,17.62,30.3822928,59.40494201,3.817753907,20.46048538
3113,G06002900028181,2373,646,0.182068965517241,0.028337874659400544,0.295665634674923,0.0479876160990712,0.253196930946292,81.79,4.28,17.62,21.3997446,40.88502269,3.966494562,22.88736777
3114,G06002900028182,1677,707,0.033112582781457,0.028761061946902654,0.328147100424328,0.0,0.336911150864639,81.79,4.28,17.62,21.3997446,40.88502269,3.966494562,22.88736777
3115,G06002900028191,1912,638,0.0868465430016863,0.011921458625525946,0.435736677115987,0.0360501567398119,0.243172268907563,81.79,3.76,17.62,20.02824032,37.60716087,3.696517389,18.31985065
3116,G06002900028192,2870,1039,0.102657634184471,0.07728842832469776,0.603464870067372,0.0182868142444658,0.255749128919861,81.79,3.76,17.62,20.02824032,37.60716087,3.696517389,18.31985065
3117,G06002900028201,1115,447,0.0,0.05957943925233645,0.194630872483221,0.0,0.103074141048825,43.63,5.67,15.19,19.36340474,35.86737267,4.180001944,27.19352831
3118,G06002900028202,1921,520,0.280427631578947,0.06129247168554297,0.171153846153846,0.0,0.321186881832379,43.63,5.67,15.19,19.36340474,35.86737267,4.180001944,27.19352831
3119,G06002900028203,2122,664,0.063953488372093,0.03773584905660377,0.268072289156627,0.0060240963855421,0.131950989632422,43.63,5.67,15.19,19.36340474,35.86737267,4.180001944,27.19352831
3120,G06002900028204,1348,385,0.240490797546012,0.007804878048780488,0.280519480519481,0.0,0.0571216617210683,43.63,5.67,15.19,19.36340474,35.86737267,4.180001944,27.19352831
3121,G06002900028211,1609,588,0.0183397683397683,0.015728476821192054,0.535714285714286,0.0,0.142948308870453,38.85,6.45,13.36,20.76832926,39.47302068,5.011548955,45.83696329
3122,G06002900028212,1378,383,0.0706018518518518,0.024761904761904763,0.135770234986945,0.0,0.116788321167883,38.85,6.45,13.36,20.76832926,39.47302068,5.011548955,45.83696329
3123,G06002900028213,1863,565,0.0710944808231992,0.032025620496397116,0.327433628318584,0.0495575221238938,0.211320754716981,38.85,6.45,13.36,20.76832926,39.47302068,5.011548955,45.83696329
3124,G06002900029001,1576,474,0.182608695652174,0.00641025641025641,0.468354430379747,0.225738396624473,0.453045685279188,125.47,6.88,24.13,48.78812924,86.51033787,5.522459728,57.3242066
3125,G06002900029002,2451,795,0.322681215900234,0.09526525955504848,0.559748427672956,0.159748427672956,0.684253578732106,125.47,6.88,24.13,48.78812924,86.51033787,5.522459728,57.3242066
3126,G06002900029003,2368,751,0.371189024390244,0.09102322661644696,0.736351531291611,0.137150466045273,0.606841216216216,125.47,6.88,24.13,48.78812924,86.51033787,5.522459728,57.3242066
3127,G06002900029004,1029,351,0.372322899505766,0.017333333333333333,0.666666666666667,0.276353276353276,0.360544217687075,125.47,6.88,24.13,48.78812924,86.51033787,5.522459728,57.3242066
3128,G06002900030001,612,188,0.496221662468514,0.05620608899297424,0.473404255319149,0.382978723404255,0.774509803921569,100.87,5.26,20.78,52.29760557,90.3681291,5.829342398,64.24393279
3129,G06002900030002,1171,320,0.698315467075038,0.013924050632911392,0.7625,0.359375,0.935952177625961,100.87,5.26,20.78,52.29760557,90.3681291,5.829342398,64.24393279
3130,G06002900030003,592,171,0.530898876404494,0.031746031746031744,0.590643274853801,0.491228070175439,0.778716216216216,100.87,5.26,20.78,52.29760557,90.3681291,5.829342398,64.24393279
3131,G06002900030004,2533,567,0.485845447589901,0.0742382271468144,0.661375661375661,0.112874779541446,0.789619651347068,100.87,5.26,20.78,52.29760557,90.3681291,5.829342398,64.24393279
3132,G06002900030005,1251,380,0.352405721716515,0.06720977596741344,0.481578947368421,0.0710526315789474,0.458033573141487,100.87,5.26,20.78,52.29760557,90.3681291,5.829342398,64.24393279
3133,G06002900030006,1393,339,0.444055944055944,0.1174812030075188,0.56047197640118,0.271386430678466,0.584253127299485,100.87,5.26,20.78,52.29760557,90.3681291,5.829342398,64.24393279
3134,G06002900031031,787,290,0.46,0.04551724137931035,0.589655172413793,0.13448275862069,0.662007623888183,84.72,6.02,23.51,52.8332997,90.75895108,5.955577246,67.26820162
3135,G06002900031032,2198,480,0.416811091854419,0.1257606490872211,0.475,0.241666666666667,0.784804367606915,84.72,6.02,23.51,52.8332997,90.75895108,5.955577246,67.26820162
3136,G06002900031033,1099,318,0.397515527950311,0.0389937106918239,0.339622641509434,0.270440251572327,0.500454959053685,84.72,6.02,23.51,52.8332997,90.75895108,5.955577246,67.26820162
3137,G06002900031121,1767,683,0.123534715960325,0.06490066225165562,0.651537335285505,0.161054172767204,0.397283531409168,68.78,5.27,15.93,39.60629376,74.30660614999998,5.530873459,57.43621655
3138,G06002900031122,1643,582,0.28080985915493,0.03278688524590164,0.472508591065292,0.201030927835052,0.478393183201461,68.78,5.27,15.93,39.60629376,74.30660614999998,5.530873459,57.43621655
3139,G06002900031123,1811,503,0.201951219512195,0.08091603053435115,0.387673956262425,0.047713717693837,0.438264738598443,68.78,5.27,15.93,39.60629376,74.30660614999998,5.530873459,57.43621655
3140,G06002900031131,2901,842,0.206834532374101,0.08593374939990399,0.320665083135392,0.0380047505938242,0.43846949327818,105.39,6.68,20.76,47.67755786,85.12355017999998,5.970474836,67.44243933
3141,G06002900031132,2092,491,0.253389830508475,0.03443619176232275,0.655804480651731,0.0855397148676171,0.65346038114343,105.39,6.68,20.76,47.67755786,85.12355017999998,5.970474836,67.44243933
3142,G06002900031141,1317,453,0.171726755218216,0.07749077490774908,0.313465783664459,0.0397350993377483,0.353846153846154,56.78,4.62,19.05,41.6000567,77.45839637,6.037567975,69.02302427
3143,G06002900031142,1131,385,0.190184049079755,0.028846153846153848,0.181818181818182,0.132467532467532,0.601237842617153,56.78,4.62,19.05,41.6000567,77.45839637,6.037567975,69.02302427
3144,G06002900031143,2947,766,0.282306163021869,0.07553444180522566,0.494778067885117,0.100522193211488,0.508561643835616,56.78,4.62,19.05,41.6000567,77.45839637,6.037567975,69.02302427
3145,G06002900031144,2440,595,0.321823204419889,0.11137301119622864,0.588235294117647,0.0,0.686885245901639,56.78,4.62,19.05,41.6000567,77.45839637,6.037567975,69.02302427
3146,G06002900031151,1409,508,0.534246575342466,0.09931506849315068,0.429133858267717,0.299212598425197,0.575585521646558,100.75,5.93,19.99,50.03434003,87.90973273,5.577229567,58.43186061
3147,G06002900031152,1617,347,0.424390243902439,0.03203883495145631,0.389048991354467,0.126801152737752,0.584382871536524,100.75,5.93,19.99,50.03434003,87.90973273,5.577229567,58.43186061
3148,G06002900031153,1790,490,0.252232142857143,0.11136192626034612,0.383673469387755,0.0714285714285714,0.550484883057616,100.75,5.93,19.99,50.03434003,87.90973273,5.577229567,58.43186061
3149,G06002900031211,1569,417,0.122352941176471,0.08025177025963807,0.0239808153477218,0.0,0.382409177820268,79.48,7.74,19.21,42.02747753,78.10136156999998,4.97448775,45.04044804
3150,G06002900031212,1008,445,0.214428857715431,0.06297229219143577,0.876404494382023,0.0,0.614358974358974,79.48,7.74,19.21,42.02747753,78.10136156999998,4.97448775,45.04044804
3151,G06002900031213,2537,547,0.510140405616225,0.09534750143595634,0.811700182815356,0.0237659963436929,0.880567599527,79.48,7.74,19.21,42.02747753,78.10136156999998,4.97448775,45.04044804
3152,G06002900031214,1495,521,0.231316725978648,0.020972354623450904,0.593090211132438,0.143953934740883,0.511081262592344,79.48,7.74,19.21,42.02747753,78.10136156999998,4.97448775,45.04044804
3153,G06002900031215,1730,507,0.406847935548842,0.12702472293265132,0.666666666666667,0.252465483234714,0.555491329479769,79.48,7.74,19.21,42.02747753,78.10136156999998,4.97448775,45.04044804
3154,G06002900031221,3358,762,0.359365466748017,0.0,0.286089238845144,0.0984251968503937,0.613574660633484,78.11,5.88,21.13,40.82505766,76.33635905,5.008326579,45.76228998
3155,G06002900031222,1359,406,0.671623296158612,0.07954545454545454,0.352216748768473,0.362068965517241,0.618834080717489,78.11,5.88,21.13,40.82505766,76.33635905,5.008326579,45.76228998
3156,G06002900031223,1298,361,0.478442280945758,0.031746031746031744,0.60387811634349,0.290858725761773,0.636363636363636,78.11,5.88,21.13,40.82505766,76.33635905,5.008326579,45.76228998
3157,G06002900031224,1955,618,0.36729396495782,0.037611940298507465,0.268608414239482,0.0744336569579288,0.467766890149562,78.11,5.88,21.13,40.82505766,76.33635905,5.008326579,45.76228998
3158,G06002900031231,6793,1672,0.227453204764606,0.03498964803312629,0.260167464114833,0.0316985645933014,0.256708935417281,49.73,4.97,16.98,27.33896491,53.61825517,4.903131836,43.28562539
3159,G06002900031232,3974,1109,0.279565399080652,0.0024054982817869417,0.170423805229937,0.0964833183047791,0.342727730246603,49.73,4.97,16.98,27.33896491,53.61825517,4.903131836,43.28562539
3160,G06002900031233,1113,347,0.157760814249364,0.16878980891719744,0.360230547550432,0.0,0.0107816711590297,49.73,4.97,16.98,27.33896491,53.61825517,4.903131836,43.28562539
3161,G06002900031234,1998,549,0.188210961737332,0.09721432632177374,0.357012750455373,0.0765027322404372,0.396690070210632,49.73,4.97,16.98,27.33896491,53.61825517,4.903131836,43.28562539
3162,G06002900031235,1812,491,0.125370919881306,0.05355976485956891,0.362525458248472,0.0692464358452139,0.540286975717439,49.73,4.97,16.98,27.33896491,53.61825517,4.903131836,43.28562539
3163,G06002900031236,3187,979,0.207578253706755,0.031099430573806396,0.5658835546476,0.0214504596527068,0.188892375274553,49.73,4.97,16.98,27.33896491,53.61825517,4.903131836,43.28562539
3164,G06002900031241,1023,284,0.102749638205499,0.08484162895927602,0.179577464788732,0.0,0.233598409542744,56.49,3.22,18.92,27.0053288,53.00050429,4.84521872,41.97884256
3165,G06002900031242,2364,506,0.197149643705463,0.08207070707070707,0.191699604743083,0.0217391304347826,0.418575063613232,56.49,3.22,18.92,27.0053288,53.00050429,4.84521872,41.97884256
3166,G06002900031243,1614,402,0.184707050645482,0.04072398190045249,0.189054726368159,0.0398009950248756,0.150557620817844,56.49,3.22,18.92,27.0053288,53.00050429,4.84521872,41.97884256
3167,G06002900031244,1122,384,0.212857142857143,0.026348808030112924,0.3515625,0.078125,0.45,56.49,3.22,18.92,27.0053288,53.00050429,4.84521872,41.97884256
3168,G06002900032021,6193,1189,0.3353125,0.0356718192627824,0.371740958788898,0.0723296888141295,0.527692556111739,84.72,4.81,23.51,51.08449469,88.99394856,6.708137764,82.26509023
3169,G06002900032022,6645,1654,0.353518362769835,0.10070954451819639,0.369407496977025,0.0634824667472793,0.586820879622584,84.72,4.81,23.51,51.08449469,88.99394856,6.708137764,82.26509023
3170,G06002900032023,2887,860,0.319629415170816,0.08917835671342686,0.416279069767442,0.0,0.633381924198251,84.72,4.81,23.51,51.08449469,88.99394856,6.708137764,82.26509023
3171,G06002900032024,1517,419,0.292225201072386,0.0,0.353221957040573,0.0429594272076372,0.646011865524061,84.72,4.81,23.51,51.08449469,88.99394856,6.708137764,82.26509023
3172,G06002900032025,1542,508,0.351585014409222,0.09230769230769231,0.047244094488189,0.0767716535433071,0.450713359273671,84.72,4.81,23.51,51.08449469,88.99394856,6.708137764,82.26509023
3173,G06002900032031,2260,764,0.0699803793328973,0.02863317125877904,0.0916230366492147,0.0,0.111504424778761,24.18,5.26,14.44,11.82511085,17.41048916,3.633174824,17.05040448
3174,G06002900032041,11455,3424,0.0908189288750354,0.02384552750959637,0.194217289719626,0.0420560747663551,0.191608391608392,42.44,3.83,14.78,25.14463504,49.0670701,6.822602539,84.09458619
3175,G06002900032051,3353,977,0.28423645320197,0.05763804917372027,0.222108495394063,0.0859774820880246,0.329853862212944,56.78,4.39,19.05,35.39354277,68.17952597,5.567355608,58.22028625
3176,G06002900032052,2715,656,0.108723958333333,0.09016393442622951,0.225609756097561,0.114329268292683,0.151012891344383,56.78,4.39,19.05,35.39354277,68.17952597,5.567355608,58.22028625
3177,G06002900032053,4217,882,0.318758198513336,0.07081967213114754,0.272108843537415,0.0283446712018141,0.389672483863256,56.78,4.39,19.05,35.39354277,68.17952597,5.567355608,58.22028625
3178,G06002900032061,4213,1170,0.183178902352103,0.04454067429631921,0.152991452991453,0.0324786324786325,0.286359315589354,55.67,5.08,18.68,39.38841289,73.92839132999998,6.711358116,82.36465464
3179,G06002900032062,5601,1491,0.293532338308458,0.04063266975729479,0.284372904091214,0.191146881287726,0.339582217461168,55.67,5.08,18.68,39.38841289,73.92839132999998,6.711358116,82.36465464
3180,G06002900032063,11624,2882,0.183039200374824,0.028135845314823996,0.192921582234559,0.0641915336571825,0.267972728057306,55.67,5.08,18.68,39.38841289,73.92839132999998,6.711358116,82.36465464
3181,G06002900033031,1521,497,0.317596566523605,0.054770318021201414,0.430583501006036,0.0804828973843058,0.605419695968275,34.66,6.06,17.02,41.19240284,76.91628844999998,6.052399096,69.32171749
3182,G06002900033041,1115,400,0.146464646464646,0.07058823529411765,0.235,0.055,0.371273712737127,25.7,5.39,13.63,44.02633781,80.87493696,7.881993044,95.50715619
3183,G06002900033042,1029,311,0.276176024279211,0.027131782945736434,0.32475884244373,0.0160771704180064,0.385964912280702,25.7,5.39,13.63,44.02633781,80.87493696,7.881993044,95.50715619
3184,G06002900033043,1214,90,0.355816226783969,0.01856763925729443,0.566666666666667,0.5,0.610759493670886,25.7,5.39,13.63,44.02633781,80.87493696,7.881993044,95.50715619
3185,G06002900033051,1393,581,0.187992125984252,0.020654044750430294,0.433734939759036,0.0,0.522053506869125,29.01,5.53,11.2,11.24107922,16.0110943,2.060798419,1.21966397
3186,G06002900033052,752,335,0.0448833034111311,0.10047846889952153,0.295522388059701,0.0,0.464095744680851,29.01,5.53,11.2,11.24107922,16.0110943,2.060798419,1.21966397
3187,G06002900033053,1342,546,0.203454894433781,0.05516637478108581,0.415750915750916,0.0714285714285714,0.666169895678092,29.01,5.53,11.2,11.24107922,16.0110943,2.060798419,1.21966397
3188,G06002900033061,2120,871,0.205692108667529,0.12609970674486803,0.338691159586682,0.0665901262916188,0.446698113207547,25.97,3.52,11.69,24.11952726,46.99949571,5.703225429,61.46857498
3189,G06002900033062,2079,996,0.103327495621716,0.02622107969151671,0.17570281124498,0.0,0.163540163540164,25.97,3.52,11.69,24.11952726,46.99949571,5.703225429,61.46857498
3190,G06002900034001,2090,611,0.302760463045414,0.05029585798816568,0.436988543371522,0.126022913256956,0.664265129682997,38.56,7.25,23.07,42.62855652,78.88300554999998,5.072218699,47.28064717
3191,G06002900034002,2672,705,0.394922425952045,0.09421487603305785,0.666666666666667,0.361702127659574,0.80314371257485,38.56,7.25,23.07,42.62855652,78.88300554999998,5.072218699,47.28064717
3192,G06002900035001,3032,1263,0.462377943710511,0.017090069284064664,0.700712589073634,0.117973079968329,0.836338418862691,38.56,5.67,23.07,45.24517001,82.26172466,6.735548866,82.71313005999998
3193,G06002900035002,2910,1238,0.151234567901235,0.023399558498896248,0.301292407108239,0.0,0.205710354317165,38.56,5.67,23.07,45.24517001,82.26172466,6.735548866,82.71313005999998
3194,G06002900035003,2350,686,0.204861111111111,0.04375396322130628,0.303206997084548,0.106413994169096,0.411914893617021,38.56,5.67,23.07,45.24517001,82.26172466,6.735548866,82.71313005999998
3195,G06002900036001,900,302,0.535598705501618,0.125,0.71523178807947,0.241721854304636,0.714444444444444,38.56,6.75,23.07,38.23741629,72.50378215,4.949765732,44.3434972
