,0
123673876,675.16306588
123770948,826.5787854133334
124127596,154.482936804
124280032,892.4979291266667
124375996,447.62146514
124472670,3819.2461132333333
124692882,9176.714319466668
124693854,407.3502684366667
124879701,713.03935098
125008380,935.4767595533334
125199399,1962.03672162
125199403,868.5139015533333
125201428,447.10216342599995
125848464,1674.1094673
126175396,754.1069814599999
126727791,924.99863482
12687325,2794.2143201133335
12700513,1740.1839935266667
127740039,775.85527446
128005662,1001.5172719133334
128110768,702.9995508666667
12909343,1067.2234732666666
129255852,619.9766432206668
129255857,917.83470482
129284386,657.6506661253334
129358080,83.78812326533333
129733686,998.0245459199999
12992067,583.279343092
12998869,485.38483730666667
129999041,1665.10302986
130352348,876.7855790933334
130848644,800.9626124133333
130848654,362.469120004
130848657,278.7820276213333
130848661,127.63886881333333
13090899,892.5402972200001
131640977,178.43675903933334
131895236,861.88920978
131995317,1728.0917561466667
132527992,683.034552
133065425,160.71521823533334
134470691,677.4348698533333
134564641,1151.06318412
134564976,679.6187558933333
134565910,1066.6490484600001
134565911,373.67438509
134568412,140.01473822733334
134568413,182.222921784
134624945,821.3287762866668
135307491,832.7226615466666
135307495,101.812693844
135668191,1318.0944252866668
135930166,91.28644451866667
135955171,125.48815134733333
136883770,203.646211658
137941803,1626.7357210466666
138191064,1356.7603593933334
138191075,1963.3455536
138215793,1211.4028701733332
138216583,799.8846525600001
138216823,773.0724841133334
138216833,354.8161942226667
138216973,1460.9756550133332
138533981,652.880286426
140046909,608.16218626
145086293,190.08004354666667
148037386,1408.6798386133335
148091049,457.0707576753333
1506001,567.418410802
151111328,1118.93087074
151298877,221.99286319066667
151707937,1086.6117951066667
151964727,98.29245252466667
151965320,695.3189393666667
151992254,2060.3528341
152295665,341.65946988466663
153309100,31623.136810533335
154072164,1172.11988808
1549211,1251.7896873
154927658,561.4705068686667
154966452,1256.1380736333333
154966462,1152.94403966
155511931,2226.8801524466667
156662445,189.95700522466666
157034611,728.9415597066667
157809721,2675.0942834266666
157811551,335.012185488
158248745,459.8069412966667
158248772,473.88971276666666
158256795,1973.48824476
158256909,3033.9917096599997
159194372,489.16906441733335
159196071,390.6391382433333
159202324,621.9415122533334
159215494,304.55158503266665
159233081,660.726637824
159254320,236.07767469266668
160239431,503.123778022
160395006,246.93928850866666
161081982,150.008592614
161091621,272.417297236
161217811,418.9192746326667
161393289,1492.17869302
162029807,604.3866382373333
162029810,1200.0970307
162029812,166.8869075866667
162029813,490.20911011133336
162113578,413.91085384466663
162119772,667.8252799666666
162119815,243.9790876906667
162119822,62.339554685866666
162126035,1404.0553327733332
162454218,397.696002482
162470890,468.96765399133335
162507441,847.3124383133332
162799178,1311.9622268533335
162802482,130.46251387533331
162979510,1473.6987878866667
163107408,156.12568273533333
163120278,1722.3302622666668
163129914,1380.0264980066668
163131831,793.7729656133334
163142747,195.4803374393333
163147605,587.6518018353333
163147611,822.1582287933333
163348418,200.084594848
163742773,259.0049085566667
163742785,201.97797732466668
163830698,564.0465389766666
163832923,557.7056326886667
164124056,590.1954045906666
164654283,1547.93464308
164766677,289.8194178013334
164860747,366.3043321793333
164867956,446.467660542
164883938,1157.6886128933334
164889352,102.59581914533334
164890748,293.767260994
1651561,936.5109330533334
165360810,485.30300609466667
165691260,197.24953112066666
165758723,596.1643165933333
165758759,523.1574916553333
165758846,325.279767918
165794252,466.46096853666666
165794398,600.612223258
165794684,263.55279169933334
165794685,180.13905811133333
165799468,1226.9334211266666
165800217,1944.7644402
165800224,533.633100356
165800226,312.72709220266665
166090529,824.3894659533332
166141377,138.295316282
166628128,395.5320633946667
166739225,319.8779729706667
167079890,473.488430652
167079894,1225.6609240066668
167229605,96.11091286266667
167548526,347.59173684066667
167724364,669.2241083600001
170140050,258.3598999453333
170983960,1760.6640177866668
171076771,775.1225053466666
171112278,750.7735879866667
171295801,1299.25529598
171421811,300.98892422999995
171790151,368.7348887326667
171967712,164.78935797199998
172088441,718.8423593
1721566,2258.7453794333333
172226765,116.53545717
172456510,597.3797129239998
172689464,1230.86250888
172865514,2812.69238576
172867857,489.3251246826667
173104356,137.36885258866667
173537097,75.51495637933334
173642166,599.0613291593332
175112644,490.64861938333325
175391373,329.896309912
175391414,1076.1049614533333
175391415,2594.00022356
176222347,210.92747197466667
1772769,1523.13298944
177583197,1779.3182407866666
177697884,341.20584602266666
178540646,395.46075284666665
178881896,2030.1476566400002
182934454,738.0272334866667
183654806,447.94482301266663
184097730,1708.6609215066667
184198433,838.42339784
184854174,1330.4891290333333
185034120,397.4992181406667
186405616,169.143723452
187059221,322.0983795546666
187066534,660.6019439093333
187122889,354.55743583266667
187122970,634.9962158473334
187124255,250.237212894
187132784,2174.577852366667
187147463,1503.0971328866665
188361672,1439.1919517066667
188704201,2502.047532793333
189326807,497.7639651133333
189370220,1055.8433928733334
189789116,113.874559676
190262195,786.7885301066667
190752426,91.97478299533333
191505220,154.74205270133334
191626050,1106.9352905
191658671,1861.97352186
191776269,94.31785888133332
191903149,11778.656330866668
192123600,695.2350261466667
192123696,1323.1044139466665
194080950,574.10525027
194871781,499.702554602
195058725,1346.1194093866666
195058750,397.2576347313333
195071693,288.518172234
195245479,1413.6951864733335
195247925,808.6296279266667
195248360,661.420901522
195254080,579.8750285433333
195257367,274.53202332533334
195463246,315.3821008166667
195463289,371.6945118613333
195463312,1343.14530004
195870835,250.045187566
196009026,3251.53332492
196009027,1871.8332357466668
196009029,379.76581783533334
196020297,1228.6535714733334
196547816,655.9663855366667
196589775,1642.6277227666665
196589784,549.3576796680001
197275654,1338.91571714
197623485,400.0279069073333
197980469,1492.7702151866665
197990955,632.4494496426667
197994540,527.8651459966667
197994541,669.1465829266667
198093501,178.412012234
198093527,297.53682191533335
199148464,141.037361298
200103043,644.5843351093333
200543144,2368.519097706667
201186464,392.5192563133333
201186471,98.06840857866668
201186580,501.959473254
201349363,110.83913091733332
201349368,110.38484758333334
201349377,79.95487743266668
201369805,921.3600237266667
201512834,1868.6778023066665
201714820,1077.6769939066667
201732216,1275.2141930933333
202055927,804.1373133466666
202063637,91.74989199133333
202892128,323.6511537646667
203039679,1897.8198893
203193334,266.29852839266664
203208690,983.5476890866667
203208693,684.8113381466667
203316809,789.9448501466667
203316816,955.93607392
203686966,627.1763439846667
203784007,511.8767956313333
203829297,740.7339510933333
203829298,466.462792298
203829390,285.03515066
203829391,297.44731001133334
203830848,158.1005726873333
203924813,3594.013037173333
203957460,623.5337471366668
203964296,1810.0268551266668
204083861,622.2582989586666
204083862,874.1296883466667
204092696,1087.2242196266666
204155699,228.93525220466665
204197288,587.75541485
204197573,346.79105981866667
204197574,405.55109553666665
204197940,492.96227724466667
204197942,689.9404644533333
204198144,204.947050922
204873190,102.96791254266667
205328816,366.73888246333337
205384770,554.749750208
205501689,495.08317742133323
205709832,1544.8457893866666
205868699,582.8421297833332
206081689,670.6339247266666
206121435,2066.4688699466665
206130778,570.3859893306667
206130787,2003.8057232200001
206146960,271.95403349866666
206237938,1050.8973840533333
206263418,569.8970163793333
206599464,723.4192095
206599465,429.53303693133336
206599467,225.47432734999998
206599468,244.065286126
206753508,377.24904992
207144672,430.54479354666665
207348874,456.2011721833333
208149859,13585.003447
208161491,665.590595784
208161648,946.87224134
208973178,668.24324088
209069874,2259.8528909133333
209734785,437.21594604533334
210180855,478.99796878933336
212256102,1400.1273969733334
214487314,798.5709309866667
215433586,2189.967952326667
215988637,993.4927047133333
216243279,1748.5218403133333
216243575,1433.4709233600001
216243576,524.6255068833333
216246117,561.4027376473332
216246431,674.54220414
216534844,1110.6985911999998
216534845,3753.8469488933333
2168885,884.6517915266667
2172108,232.02858695333333
2172109,315.44031134133337
2178431,690.9248031000001
2180162,238.64381381266668
219428907,352.1931095433334
220367341,2287.7307515400003
220473703,871.5259329133333
220489384,771.1671208466666
220774689,155.99580761066667
220822676,539.0572929260001
220839211,709.4682374333333
220839215,498.7142449046666
220840122,718.88096054
220840123,739.4107175466667
220840125,342.01441593
221426714,342.84374373266667
221581468,642.629342918
222026634,1734.33601148
222561756,302.0872846093333
222584651,117.13011619666666
222663712,722.3980602666667
222688249,283.883307268
222844194,353.173991566
223211125,591.7805030646667
223289015,228.66631599066667
223289016,260.81524723266665
223890031,392.2068754993333
224154643,606.252414184
224664578,2709.4081392066664
225050605,939.89904314
225056312,1044.9601263266666
225140928,265.885849694
225369873,832.7414728733334
225531967,889.6374621533333
225653867,272.2234663853333
225653868,635.4972541013334
225653870,612.43813243
225770763,470.31979006
226144970,179.88731005933332
226144972,583.9124451733334
226363714,293.45423075800005
226365561,403.95302528400003
226852756,241.75235505266667
226852758,511.0519285313333
226855353,508.64689371666657
226925855,1329.8197806399999
226940689,767.85560388
226995987,307.41412081066665
226995988,334.04986494866665
2278012,1911.46780092
228569029,4070.9900062399997
228735159,2767.4556637799997
228856907,116.732629054
229130819,1562.5366957533333
229315210,626.2423209466667
229620079,946.0680949933334
229620370,282.431747652
229821308,1618.9061817666666
229832392,454.28628632799996
230037621,1635.7250677466666
230165469,533.2234773086666
230197323,554.6551957393332
230283640,2110.6677471866665
230398976,694.6912287800001
230525118,1355.4072210533334
230527917,394.3422281873334
230610668,339.52572643133334
230610690,636.9707780739999
230612048,890.3633315999999
230617087,423.948614836
230719030,634.97378808
230719411,1400.7944900066666
230736061,392.914688228
231112098,210.86360792133334
231228175,2540.8361243466666
231273196,890.2935214466667
231482249,754.2710960266667
231482317,1248.3155351399998
231482475,206.49099602200002
231482901,209.52696370733332
231506859,2120.4790732133333
231610694,1356.4302171866666
231611948,595.6064335166667
231662080,392.2837312413333
231749350,299.73280087399996
231813695,401.58866222600005
231853076,975.3550557
232165845,505.05274439333334
232201433,518.6968271433333
232276152,548.3985263346665
232276819,768.57911158
232276847,920.9208644333333
232376397,730.1805484866667
232376958,495.91697423466667
232377990,655.838433906
232568727,947.3918748866668
232668059,673.8158419466668
232931257,433.227616998
232941187,252.01943180133333
233066648,1381.3821788999999
233075216,268.1051074513333
233263734,347.8991096006667
233291898,610.8973997726667
233297735,978.2137570933334
233298187,1405.1998450666665
233401424,620.0440071813333
233433852,2680.2223663866666
233433855,1091.1462531266666
233473159,1070.3026202533333
233473160,2790.1716444999997
233663048,610.9525960413333
233937591,690.98812938
233937592,2603.7860990266663
233973761,697.8473862733333
234338310,1345.1144056800001
234340724,217.24303345333334
234350696,482.9366088766666
234707754,1662.8907352133333
234707755,2529.9802068133336
234707759,233.51261423133334
234707765,274.80368159733337
234707769,722.4075631533334
234707770,419.50077825266663
234707785,613.9524382433334
234951476,772.7112392333333
235015893,180.40228364666666
235050797,389.955756534
235576362,218.73081382733332
235772357,313.34721056666666
236493068,919.95606032
23746099,3233.4460926999996
237848947,512.3883329306667
237851241,1087.05257344
237851257,615.356698938
237994252,455.39570452400005
238015231,3987.2305121333334
23804157,4147.109036613333
238128685,775.5148824333334
238128686,267.82277758866667
238130018,121.31544975800001
238130025,207.86302811133334
238144296,397.397331792
238144376,246.61393068266668
238144492,781.1525537399999
238795493,798.1624066866666
23912326,1865.6839817866667
239698690,449.985914266
239955083,128.41318111466666
239955122,53.0368902084
240211427,522.7457237766665
240211536,176.06997456933334
240212003,1113.8467938
240421043,552.8274560393334
240422770,767.1624402399999
240425246,308.06821306666666
240427366,789.9072720066666
240427371,1415.8493595133334
240427501,381.95222211466665
240427511,1073.17299402
240427516,921.6362339866666
240583620,732.7692894933333
240583645,1421.2895363
241600795,6957.978942466667
242770774,401.3914353353333
242892679,767.3453630666667
242892683,1032.3902484866667
242995380,782.1471387933333
24303743,1842.1759836800002
24331723,1764.7709482399998
243591036,618.3712396020001
243675864,158.829886764
245144945,943.7289785666667
245297315,400.726858348
245544529,444.14141309
245544530,129.48951921933335
246505339,811.29763112
24720478,881.7055467600001
248782086,942.63808624
249414359,704.1097626866667
250909848,247.82692898
2519235,246.77514975466664
252242463,399.0939134353333
253057908,942.6452009999999
253279070,2997.0102682933334
253422053,141.91429807066666
253566977,223.15078517866667
25366892,726.3759621133333
254084682,328.5080996713333
254569247,192.24607665866668
254569250,90.21874379933334
255496981,560.5500121513331
255827299,999.7571015866666
256096286,240.69096043066665
256261740,336.64863092533335
256334003,2814.95089222
256442760,1083.06621606
256444930,726.4805076933334
256465493,482.22347443733327
256484454,543.584273588
256487840,434.6734667553334
256490574,420.37024120066667
256495545,1238.7135699866667
256497054,175.17806471533333
256623185,281.37197690466667
256720470,753.1300676533334
256720491,84.78030219866667
256731627,381.0610646993334
256733189,94.784427608
256733559,389.6269592566667
256740737,351.22478678199997
256765941,639.0826556673333
256804299,697.0268609933333
256857775,84.19165038466667
256859340,478.726407622
256984935,671.8664853066667
257049984,1904.59009102
257509177,756.2411934533334
257510781,293.99593057333334
257533485,935.9175390666667
257622442,164.53723440133334
257683936,309.46458781133333
257892051,266.06892629733335
257960514,509.448322698
257981293,684.1329476933333
258017311,801.2837705133334
258152144,255.21709137666667
258633142,269.918922424
258633148,491.072668748
258640367,208.45711937733333
258770089,309.92919603266665
259256019,246.46223206466667
259408153,916.9856186266667
259443257,90.622636484
259443478,280.76687567466666
259657067,399.85273829133337
260071538,317.78157017933336
260152155,225.97824613733334
260183822,740.4723321
260286250,736.5877670933334
260319205,407.85094006199995
260340957,289.0535902433333
260349635,421.15159784866665
260353680,203.76224920266668
260491076,81.34451343733333
260494870,124.95405448266666
260504799,618.4358475833335
260519104,712.3323145933333
260520154,1195.9199607199998
260523829,501.1578878706667
260524896,976.7856861066666
260538161,2110.478935626667
260895266,390.1802377773334
260925337,638.7555115926666
260991572,244.66039293066666
261103571,282.2782665986667
261113156,641.0300245266667
261114844,367.42307020133336
261126830,151.14375732266666
261126833,523.58942935
261183211,428.1731752173334
261264906,141.00186575666666
261268781,271.516859706
261273676,716.8147369866667
261273687,333.53661761066667
261281719,320.37007239266666
261301014,474.9614287973333
261302127,590.6633763273334
261303081,895.3576198933333
261443889,534.68727497
261608748,296.92438396933335
261608752,619.3744970193333
262137945,1428.39726038
262226218,331.7474042073334
262350570,482.77148963799993
262574418,202.88185747999998
262577281,147.26777199666668
262586259,678.40931718
262751771,190.12289394066664
262765326,186.11851910666667
263227932,905.0786375
263283882,1559.3321570333333
263349499,216.15770147066667
263357133,592.8357254053334
263369573,129.60613637266667
263379850,811.9208267733334
263389517,1047.9840575866667
263404875,515.8155195853334
263420998,324.151858874
263492932,729.0657373133333
263499502,437.42694198933333
263499595,294.3830813046667
263509887,199.18284945333335
263733052,1001.47261842
263824672,185.957937072
263828910,416.9902226493333
263866060,260.42866513866664
264348673,1086.7376089866668
264356934,438.69996957
264573794,652.7684755966667
264858644,191.05760191333331
265367795,396.5833596666667
265482250,129.93163137
265487993,794.2442252533333
265640731,341.95090084733334
265893720,5964.5745844133335
265959139,174.09564735266667
265971593,552.1627592646668
266269096,259.0422168206667
266412817,698.9858848333333
266852678,419.547322704
267047871,604.7998113986666
267070758,1103.3947865933333
267102407,1744.1589636866668
267255362,486.15349206466664
267606286,1220.2074461666666
267703434,245.37177821666668
267718166,408.417167652
267734027,179.11857255066667
267734029,244.78455395
268094933,888.6696976933333
268094934,953.66972372
268175747,380.59335135333333
269429649,561.9447341459999
269547527,232.44615852333334
269617341,353.06310650533334
269617922,216.821807064
269675700,383.68715583666665
269680194,719.0636224933334
269686934,547.7949508953334
269748796,1345.69364276
269748797,653.8449094299999
270022105,1061.7478847066666
270022107,304.679868042
270031813,802.9073692733333
270163691,1590.32019444
270240088,566.5549993686667
270510800,995.5785680133333
270513457,1136.0846968466665
270513483,553.4769952453333
270513959,313.8137957466667
270578535,275.80046761933335
270892158,253.44586425199998
271674311,1569.1834221
271674312,242.47254039400002
271674313,317.588274488
271674314,109.842719828
271675611,55.70206312813333
271914323,376.0930196486667
27204523,803.6954482066667
272123813,1149.4385585000002
272252214,948.5890701000001
272486408,1807.34690718
27255329,1660.21521616
272693286,1495.7428325133333
272813635,254.13007150666667
272813638,431.507339128
272889759,919.7350306866666
272970252,311.219535768
2730441,6528.62994118
273163284,136.375153756
273202307,829.1110448133334
273202567,699.77618156
273338469,288.70092545266664
274266959,642.958800994
274389975,121.13661190266666
274428408,570.7487551233334
274463275,335.662319454
274608785,574.583819076
274615294,569.183835688
274663858,292.06210674466666
274668291,276.10555676133333
274675486,1275.5132926733334
274689827,108.10584658066666
274714293,493.43775686000004
274799462,172.84227421333333
274858124,996.57504034
275267533,651.7101925633334
275370967,138.69990285666665
275512660,215.62979461466665
275515316,943.68519136
275953325,552.85830023
275992527,362.942270824
27648785,969.5314598733333
276535431,359.4903538506667
276566786,263.46014053333334
276680603,2140.7484148333333
276680605,3326.3960880666664
276755820,171.69345823733332
276779863,134.286335024
276792355,234.42824987733331
276861479,142.200532932
276880798,321.43566240333337
276916334,3124.693118986667
276916618,6098.62614676
277007157,218.66270008933333
277035386,520.5616499366666
277439670,510.63112639466664
277457140,485.6228804766667
277463465,761.0084080933334
277806469,479.188655518
277826181,403.91456536933333
277889935,560.2866910953331
27828344,451.57586081133337
278634222,330.5295588673333
278916557,592.209297066
279030871,575.3559970859999
279235237,589.8928319839998
279275102,972.1436837266666
27928059,406.368483086
27928118,1193.7267954400002
27928155,1432.1382397
279431413,7027.212574266667
27946162,818.8342807466666
27946286,1563.7946551133332
27946310,684.5171288933333
27946323,539.962374884
27946663,837.9196872733334
279554540,935.4213283266668
280421421,585.0354600566666
280421422,196.006221154
280421424,79.01066089666666
280421425,116.2038948
280421426,279.78031413866665
280435651,450.78937189133336
28052100,2401.097435633333
28061123,1472.4211513266666
28061520,423.5413449686667
28073094,513.9020825746667
280916499,519.538242932
28101971,653.1713238653333
281221369,1353.9120868799998
281897271,1240.7831641066666
281897313,311.1532820813334
281897453,1686.80798482
28196994,794.4871374133332
281972139,554.4319770966665
281973368,104.46015528333334
282043686,291.16270668733335
282071615,419.2621904246667
282180355,476.96384600199997
282238898,482.74895109133337
282238899,1357.2942737133335
282390757,1819.8869372000001
28239302,741.42726246
282409427,431.496264572
282741483,1155.80924358
28274799,1894.2321899466667
282753043,407.61341447533334
282753044,1384.9354716333332
282942643,94.47746034133334
282982144,224.35509637266665
282982186,333.3778404006667
283005320,187.929124244
283020367,1188.8070412266668
28310693,659.886921102
28338781,663.9502825906667
283611563,647.1900738066666
283614968,781.81331216
284111497,62.57283174206667
28411760,1228.1535550666667
284182821,2718.3454125333333
284291859,931.88405816
284558491,2072.2461657333333
284558492,289.22592743666667
284577883,349.1145626
284602470,403.73762921466664
284646126,228.34775257266668
284658527,428.8787079886667
28512446,531.0110521906666
285328949,521.214998954
285594249,2087.6928018533335
285826259,602.851087238
285842331,324.67706909533337
285960393,2070.2596861
286003491,1087.5660765999999
286003500,1677.1159261399998
286151475,195.85181659066666
286262000,273.68483353466667
286291658,201.92478043066666
286297923,2380.0280440466668
286339371,192.29175321866666
286435447,511.475118068
286503669,267.0565301446667
28658781,464.3701111053333
286638027,680.50899264
286642543,508.11261408133333
286828603,354.958650822
28688871,248.25667157333334
286961510,170.91560967133333
287180609,611.1111888979999
287373579,619.9973010773333
287524933,153.757588816
287546489,303.071723112
287546501,654.4596428066667
287546510,131.93102556933334
287546525,566.3617872473334
287546804,548.8018696093333
287552651,651.04620033
287553614,272.8046696353333
287554333,381.1966584066667
287555085,1196.6139033133334
287555457,305.383000352
287555894,118.25529987466666
287556418,127.86947146600001
287566482,293.65045928933336
287568573,243.89619746866668
2875741,466.01187909066664
287575093,367.424515144
287578511,1202.9384156333333
287579015,409.1786947433333
287580295,365.9136345046666
287586208,374.68207939599995
287586899,151.783058734
287591156,427.31527291866666
287595024,314.556633162
287602379,397.7446094526667
287604281,510.22985042066665
287605408,816.8276216666667
287605783,513.8821395653333
287605789,2206.5040553400004
287606254,523.4598780906666
287609202,576.7318519266666
287609404,635.472797482
287613438,139.87022641800002
287618560,680.43666088
287618747,487.671921354
287619656,371.90082922399995
287619802,266.1844695066667
287619972,159.15276588466668
287625629,714.0790284533334
287625752,1560.58225244
287626383,701.6859555533333
287627814,576.316363142
287628218,1036.38517898
287628342,412.19894554133333
287629041,424.39641927199995
287634065,150.026676944
287634068,477.312054028
287634073,316.65203308266666
287634075,305.4761848073333
287634087,1030.8058645266667
287634088,1659.0390155533335
287634089,254.007559662
287634092,486.0243108073333
287634096,325.77969605933333
287634101,618.619919494
287634103,686.6885654866667
287634166,1409.8173878666666
287634183,481.2871109233334
287720690,557.3579266873334
287814113,305.74566569666666
287814116,1287.11937776
287891344,874.6963447333333
287932405,1359.5301351466667
287995819,511.1643923373333
288245625,345.961754342
288255550,362.1777658633334
288255679,672.6497032733333
288325535,248.65056387066667
28843523,1854.4086923466666
288477221,590.6653366753332
288499344,235.27778962866665
288543069,237.41827816333335
288559675,305.76784983066665
288657415,154.86212102599998
288658389,92.230241124
288709539,400.83762876133335
288809779,167.27356832599997
288810081,527.284510188
288825053,339.92877006
288825061,409.36635256333335
288827578,199.05782199266665
288827585,332.20502555733333
288835529,199.79407234733333
288836582,1663.8392897933334
288845365,79.978039992
288849950,1989.5900821266666
288862697,217.17148817933332
288866388,377.413684778
288922947,182.93097254666665
288928784,124.773868334
288935981,181.082983608
288962773,256.83653489533333
288971582,161.583946886
288996927,372.31347897866664
289227280,92.020493914
289372464,329.4990701973333
289374363,260.566431052
289406907,276.91094451600003
289413291,669.0863011
289466204,119.96841356133334
289586339,611.6022116646667
289657204,3315.1893337
289663900,458.55278913
289665929,97.774837852
289753261,81.094980962
289773257,352.57579142400004
289773262,84.19521437866666
289794118,709.03682216
289799444,617.0827391219999
289811114,210.944227078
289852752,759.47261946
289852753,469.104773346
289854104,433.49667055866666
289866018,699.9324069466667
289910893,203.41099520133332
289910903,853.9645621866667
289911196,102.79546482666666
289922506,636.967044576
289935565,741.6973574466666
289952579,817.2101770066668
289978954,553.7462585979998
290057532,294.878473344
290487046,631.8053991006667
290489396,556.8636469286665
290540553,587.4743249999999
290552269,179.75998600933332
290584042,456.583327124
290615735,932.0567522133333
291051888,1178.27231372
291267461,1876.200432653333
291397378,1561.2993651333334
291410727,1068.81861606
292355087,611.5752324719999
292374258,151.543319178
292395498,1221.3545232333333
292495991,217.07907371000002
292500329,132.22416182133333
292517475,1342.3916406600001
292517491,445.67546144199997
292686066,657.1776008119999
292692605,657.0226125306667
29276323,1782.7193725133334
29280620,2451.4852207
292815468,773.4579495533333
292816587,606.4008528733334
292831319,311.58251183933334
293130334,962.9973322466667
293607638,209.234012296
293609583,399.671628424
293610132,489.0908292546666
293610141,443.57894375866664
293610525,3854.08813692
293614930,365.6724351313333
294125787,413.935625936
294281459,1430.6206922
294448051,614.086513846
294448052,1843.6593745733333
294765173,1234.0963409533333
294772161,789.8245730533333
294772162,339.29554622999996
294774168,791.58055168
295167250,586.0972704179999
295333239,142.13428381533333
295573194,954.7291532466667
295611291,230.82767284733333
295619968,1629.9984158266666
295619969,1419.7392456333332
295619983,273.66980703133333
295763263,823.8414880533333
295779499,1284.66304258
295779501,840.2308011933333
295789185,844.0859563
295789186,433.96195181733333
295964928,664.2011112146666
295974538,229.35954086066667
296109290,341.4342216013334
296110078,69.25128443866667
296110079,93.56501380200001
296375752,1198.22192074
296403063,529.8010989799999
296403070,292.7612202213333
296403078,543.9708362286667
296403083,1043.24457324
296403088,610.9249878813333
296805868,3442.5031374333334
296981118,297.2816714293333
296988174,507.14513956533324
296988179,1266.64123232
296988198,1104.0661098733333
296988201,2018.2232460666667
297137669,1533.937487
297309624,476.80553712
297469201,893.0474514399999
297486652,715.1400155666666
297486827,317.1280131766667
297488206,2010.82704442
297835103,949.95870146
297835108,634.0229309333333
297848719,1626.2212296533332
29902626,2053.7329235133334
2991275,1279.2802864133334
299412705,1553.5357604533335
300339336,770.0393105999999
30057809,350.40488839600005
30057978,229.4562768193333
300596916,1649.6719855533333
301419892,952.8351472133332
301707054,596.4319649799999
302144591,541.1621298486666
302407904,1081.91616978
302408059,3248.267050193333
303264201,415.1767395686667
303268402,3499.71794452
303513383,451.83263420266667
30358759,1084.7347890933333
304049201,774.8926851733333
304317080,1162.31895532
304318526,960.4785724533334
304485786,430.839155892
304755227,1407.4616794666665
304930383,806.5931499466666
304930732,382.889192502
304931089,142.883525274
304931201,222.055634516
304931272,525.6907371113333
304931337,579.0346029286667
304931339,313.4995746813333
305493799,145.368004066
305493804,282.14811632199996
305512590,131.82756557333335
305602245,1571.9697843933332
30594010,608.3539198533333
305960940,420.40008455733334
305960943,127.113112316
306152238,570.1649836613334
30615835,2700.9620362533333
306980501,388.3814373026667
307063759,371.47135658
30755297,2626.26386648
307759217,1436.8383220133333
308144289,319.202198672
308163454,266.7175193593333
308165312,859.3470481200001
308174801,2700.221507906667
308184300,3350.58279208
308184302,834.7907917800001
308194193,361.2892998133333
308418995,645.8265220400001
308478270,648.8374187986667
308695433,661.2949378159999
309018748,987.0738047666667
309031101,523.0325560639999
309859463,976.4850014466666
309859467,395.136513432
310190142,101.18527949533333
310202721,789.2388774333334
310320436,739.4480625866667
310320451,275.75213612199997
310343940,79.53243215399999
310586843,217.74899057666667
3106958,1819.5804732333334
31071250,1224.51846496
310901754,317.4084210506666
3111014,2025.9106403666667
311488535,892.7897274933333
311695036,148.097252312
311695298,187.24667999399998
311695330,307.9893453966667
311695343,336.4260324173334
311695344,193.21505535266667
311695348,408.83357723266664
311695357,1281.7759209866667
311695358,221.77699902466665
311695361,240.65557869133332
311695365,1221.9187154333333
311695367,617.7120000346666
