,id_site,SQFT_ROOF,cat_site,occ_site
3090,555568639,29653.0088587,W,1976.8672572466667
3091,555669545,2984.21709435,W,198.94780629
3092,555846235,9976.05435418,W,665.0702902786667
3093,555957373,4715.8497838,W,314.3899855866667
3094,556149928,5170.02529875,W,344.66835325
3095,556187236,10535.7077621,W,702.3805174733334
3096,556246764,2993.16353902,W,199.54423593466666
3097,556258722,6727.17235828,W,448.47815721866664
3098,556284674,5733.21160849,W,382.21410723266666
3099,556284675,29821.0441904,W,1988.0696126933333
3100,556284676,23595.5707362,W,1573.03804908
3101,556306676,12214.5499801,W,814.3033320066667
3102,556379767,10835.2526077,W,722.3501738466667
3103,556534281,11669.5145948,W,777.9676396533334
3104,556546671,5901.10896504,W,393.40726433599997
3105,556546672,4234.54262982,W,282.302841988
3106,556556818,8470.61847856,W,564.7078985706667
3107,556558683,3553.11953483,W,236.87463565533332
3108,556582812,1727.15440066,W,115.14362671066667
3109,556587287,20999.7669272,W,1399.9844618133332
3110,556619044,7850.49359575,W,523.3662397166667
3111,557221099,6133.10516728,W,408.8736778186667
3112,557253517,2364.92946793,W,157.6619645286667
3113,557253518,5167.81108261,W,344.5207388406667
3114,557292683,7940.7191709,W,529.38127806
3115,5573350,3995.26370138,W,266.3509134253333
3116,557411138,18711.1373802,W,1247.40915868
3117,557520556,8096.736060469999,W,539.7824040313333
3118,557792271,1208.08356598,W,80.53890439866667
3119,557931856,10464.2038163,W,697.6135877533333
3120,558315991,9647.80386679,W,643.1869244526666
3121,558317706,11029.9435442,W,735.3295696133333
3122,558328138,4637.84648332,W,309.1897655546666
3123,558746059,2126.64020931,W,141.776013954
3124,558746061,3442.05437932,W,229.47029195466666
3125,558749830,7891.32707949,W,526.088471966
3126,558769045,5838.98396821,W,389.2655978806667
3127,558769046,3644.65551095,W,242.97703406333332
3128,558769047,4370.07429648,W,291.338286432
3129,558769048,5360.90502273,W,357.393668182
3130,558794428,7123.66237942,W,474.9108252946667
3131,558794432,3013.62974398,W,200.90864959866667
3132,559359899,6842.99841626,W,456.1998944173334
3133,559359900,9558.18030544,W,637.2120203626667
3134,559359901,3152.42087854,W,210.16139190266668
3135,559677708,2195.9371092,W,146.39580728
3136,559677718,10277.22198,W,685.148132
3137,559689217,11168.1116109,W,744.54077406
3138,559897835,31847.9139408,W,2123.19426272
3139,560032866,6703.99083364,W,446.93272224266667
3140,560032867,1751.61728735,W,116.77448582333334
3141,560032868,2280.32631989,W,152.02175465933334
3142,560596434,22156.1741218,W,1477.0782747866665
3143,560997826,7150.82695867,W,476.7217972446667
3144,561226725,4529.0236792,W,301.93491194666666
3145,561226726,2884.15100242,W,192.27673349466667
3146,5616363,20389.8441006,W,1359.32294004
3147,561946573,4460.93852639,W,297.39590175933336
3148,561951718,21872.469851,W,1458.1646567333335
3149,562366388,3139.34177066,W,209.28945137733334
3150,562632726,1980.33646553,W,132.02243103533334
3151,562632728,4359.68737413,W,290.645824942
3152,562632729,5177.65157311,W,345.17677154066666
3153,562918542,2624.70453818,W,174.98030254533333
3154,563251885,4607.03622054,W,307.135748036
3155,563493029,8459.038908239998,W,563.9359272159999
3156,563539862,4119.5219885,W,274.6347992333333
3157,563559515,20032.220748,W,1335.4813832
3158,564156650,13768.9003699,W,917.9266913266667
3159,564181871,23054.5513578,W,1536.97009052
3160,564540770,12035.3197094,W,802.3546472933334
3161,564547095,21618.8351258,W,1441.2556750533333
3162,564790532,15986.3244854,W,1065.7549656933334
3163,564790533,9628.54751621,W,641.9031677473333
3164,564790534,13146.8507572,W,876.4567171466666
3165,564840805,43060.2805467,W,2870.68536978
3166,565624441,3165.61951662,W,211.041301108
3167,566120631,7186.97675355,W,479.13178357
3168,566247309,4659.48646161,W,310.632430774
3169,566414987,28246.8449259,W,1883.12299506
3170,567269316,2245.29624832,W,149.68641655466666
3171,568837643,6621.40383558,W,441.42692237200004
3172,568843591,20243.1428601,W,1349.54285734
3173,568843592,1497.81279297,W,99.854186198
3174,568843593,9261.84823047,W,617.4565486979999
3175,569838830,4834.64741125,W,322.3098274166667
3176,569838832,1972.49366103,W,131.499577402
3177,569838834,2196.11104321,W,146.40740288066667
3178,571692858,3966.68579052,W,264.44571936799997
3179,571692890,1866.15322857,W,124.410215238
3180,571978813,2917.45059009,W,194.49670600599998
3181,572087755,930.689840213,W,62.045989347533336
3182,572087791,2505.49421101,W,167.03294740066667
3183,573711235,7350.04721546,W,490.00314769733336
3184,573711244,9960.5054025,W,664.0336935
3185,573711246,7174.7498397,W,478.31665598
3186,573713994,24965.7503292,W,1664.38335528
3187,573825942,7570.12171752,W,504.674781168
3188,573825944,8534.54924765,W,568.9699498433333
3189,573887527,12503.2439502,W,833.54959668
3190,573911787,9521.27719915,W,634.7518132766667
3191,574198181,4198.13401875,W,279.87560125
3192,574259698,2580.36112348,W,172.02407489866667
3193,574259979,7463.52779492,W,497.5685196613333
3194,574260373,9028.16821777,W,601.8778811846666
3195,574612473,4068.09044048,W,271.20602936533334
3196,574612479,9529.20334777,W,635.2802231846667
3197,574693044,8751.90580229,W,583.4603868193334
3198,574843003,2322.65688624,W,154.84379241599999
3199,574963119,2984.08948536,W,198.93929902399998
3200,575147097,7307.631533529999,W,487.17543556866656
3201,575147920,2644.01514552,W,176.267676368
3202,575154502,41329.1007575,W,2755.273383833333
3203,575174953,19490.5757172,W,1299.37171448
3204,575386756,3839.75803486,W,255.98386899066665
3205,575786788,4567.46984786,W,304.4979898573334
3206,575786790,2716.01471546,W,181.06764769733334
3207,575786870,2918.88631737,W,194.592421158
3208,576129891,5837.29799626,W,389.15319975066666
3209,576496966,4198.86862421,W,279.9245749473333
3210,576511382,13589.311493,W,905.9540995333333
3211,576531594,21768.2872385,W,1451.2191492333334
3212,576917927,5329.95964987,W,355.3306433246667
3213,577404949,5815.55079291,W,387.703386194
3214,577406467,24638.8169072,W,1642.5877938133333
3215,577519113,21476.0696441,W,1431.7379762733333
3216,577593867,9381.11437438,W,625.4076249586667
3217,577811075,14062.4880707,W,937.4992047133333
3218,577823410,28952.7768406,W,1930.1851227066666
3219,578254554,6448.72576872,W,429.915051248
3220,57837871,6747.55494806,W,449.83699653733333
3221,579935738,18940.5508581,W,1262.7033905399999
3222,579985470,28217.7033076,W,1881.1802205066667
3223,580111450,10744.4602699,W,716.2973513266667
3224,580122850,8301.480874439998,W,553.4320582959998
3225,580153625,19506.5318229,W,1300.43545486
3226,581704842,49655.3094025,W,3310.3539601666666
3227,582570008,1598.47314973,W,106.56487664866667
3228,582664381,1553.00226901,W,103.53348460066667
3229,583275846,26703.9135746,W,1780.2609049733333
3230,583721463,10550.9932575,W,703.3995505
3231,585049841,4497.22249541,W,299.81483302733335
3232,585187059,7199.69146773,W,479.979431182
3233,585310848,12290.7812029,W,819.3854135266666
3234,585543748,27187.5494286,W,1812.50329524
3235,58560375,54963.4496229,W,3664.22997486
3236,585783266,3315.56912291,W,221.03794152733332
3237,585783267,4259.18462204,W,283.94564146933334
3238,587382335,5852.29350888,W,390.15290059200004
3239,587599241,3143.38765439,W,209.55917695933334
3240,587770196,24819.9377893,W,1654.6625192866666
3241,588194784,20603.664094,W,1373.5776062666666
3242,588652853,34586.3258056,W,2305.7550537066663
3243,588991125,22615.0764568,W,1507.6717637866668
3244,589494326,1225.18435477,W,81.67895698466667
3245,589566126,2794.09180785,W,186.27278719
3246,591122642,14651.7466474,W,976.7831098266666
3247,591122647,14985.401782,W,999.0267854666668
3248,591128538,13027.1391827,W,868.4759455133334
3249,591130112,4636.50239677,W,309.1001597846667
3250,591204001,3605.1256163,W,240.3417077533333
3251,591207825,2081.44807397,W,138.76320493133335
3252,591698154,7403.594382129999,W,493.5729588086666
3253,592091913,3655.4181217,W,243.69454144666668
3254,592533109,4783.43835996,W,318.895890664
3255,592695837,4746.1776312,W,316.41184208
3256,59329425,13347.5787613,W,889.8385840866666
3257,59434896,8719.78337004,W,581.3188913360001
3258,59434958,2954.60541523,W,196.97369434866667
3259,59435382,3164.76189834,W,210.98412655599998
3260,59436214,9107.38825367,W,607.1592169113334
3261,59436968,1706.38561672,W,113.75904111466666
3262,59438763,6085.1290553,W,405.6752703533333
3263,59439549,16795.6034739,W,1119.70689826
3264,594423434,21731.3549451,W,1448.75699634
3265,594478318,26490.0188291,W,1766.0012552733335
3266,594478319,19424.8504178,W,1294.9900278533335
3267,594478322,6027.03177118,W,401.80211807866664
3268,59474684,2163.51113873,W,144.23407591533334
3269,59474830,28419.8696263,W,1894.6579750866665
3270,59475033,1741.82088807,W,116.121392538
3271,59477883,684.949996308,W,45.6633330872
3272,59484843,12137.9421229,W,809.1961415266667
3273,59485540,5649.8868182,W,376.6591212133333
3274,59485747,8524.88041085,W,568.3253607233333
3275,59486210,4856.55809585,W,323.77053972333334
3276,59486331,20286.4600931,W,1352.4306728733332
3277,59503842,12677.710812,W,845.1807207999999
3278,59505473,16914.5133367,W,1127.6342224466669
3279,59516374,8006.75552625,W,533.78370175
3280,59516469,15509.7813128,W,1033.9854208533334
3281,59516767,4905.63273054,W,327.042182036
3282,595174664,5859.58338398,W,390.6388922653333
3283,59517765,19942.5804467,W,1329.5053631133335
3284,595179956,3419.32959526,W,227.9553063506667
3285,595180496,1738.47507945,W,115.89833863
3286,59518869,9815.92713935,W,654.3951426233333
3287,59519332,4934.62660463,W,328.9751069753333
3288,59520022,10068.1447716,W,671.20965144
3289,59520328,18285.6100123,W,1219.0406674866667
3290,59520607,12652.1250968,W,843.4750064533333
3291,59521971,16056.1574975,W,1070.4104998333335
3292,59522336,5417.3800608,W,361.15867072000003
3293,59522452,17324.6916382,W,1154.9794425466669
3294,59522985,11881.6604309,W,792.1106953933333
3295,59522991,2544.27906164,W,169.61860410933332
3296,59523542,3580.867076,W,238.72447173333333
3297,59523771,6391.02514186,W,426.0683427906667
3298,59523961,17208.8588764,W,1147.2572584266668
3299,595240534,3145.01932665,W,209.66795511
3300,595240698,3702.22899591,W,246.815266394
3301,595240924,4949.00650227,W,329.933766818
3302,595241519,6290.6071011,W,419.37380674
3303,59524309,5601.87226545,W,373.45815103
3304,59524507,6705.4700115,W,447.0313341
3305,59526243,3666.773978,W,244.45159853333334
3306,59566366,2665.85927709,W,177.723951806
3307,59566632,2704.07646153,W,180.271764102
3308,59568333,10690.9859687,W,712.7323979133333
3309,595696423,8960.38471446,W,597.358980964
3310,59570304,3106.3464293,W,207.08976195333335
3311,59573487,5704.91588347,W,380.32772556466665
3312,59573680,6564.96652055,W,437.6644347033333
3313,59574138,3068.0188241,W,204.53458827333333
3314,59576191,17090.0740029,W,1139.33826686
3315,59591833,3047.33152284,W,203.155434856
3316,59592548,6912.35194693,W,460.8234631286667
3317,59597142,13897.6320794,W,926.5088052933334
3318,59599175,3028.80932546,W,201.92062169733333
3319,59599709,6718.40170705,W,447.8934471366667
3320,59606444,17918.5236206,W,1194.5682413733334
3321,596233526,3286.83087357,W,219.12205823800002
3322,596289075,5101.09313474,W,340.07287564933335
3323,596623657,6400.76559939,W,426.717706626
3324,596677278,23295.9901274,W,1553.0660084933334
3325,596677279,12233.9570379,W,815.59713586
3326,596678804,29561.9225059,W,1970.7948337266666
3327,59692682,8674.72341385,W,578.3148942566667
3328,59694533,4162.97248034,W,277.5314986893334
3329,59695275,53343.4563866,W,3556.2304257733335
3330,597047829,10306.8298007,W,687.1219867133333
3331,597047832,15118.5857781,W,1007.90571854
3332,597047835,2264.64258522,W,150.976172348
3333,597047838,9053.77724053,W,603.5851493686666
3334,597047841,1540.6097471,W,102.70731647333334
3335,597047843,1908.79927784,W,127.25328518933334
3336,597047849,1600.39067301,W,106.692711534
3337,59716548,11667.1599786,W,777.81066524
3338,59717334,8125.01414872,W,541.6676099146666
3339,59726837,3021.1350009,W,201.40900005999998
3340,59727258,7271.68281222,W,484.77885414800005
3341,59731296,5218.73893363,W,347.9159289086667
3342,59732662,12542.1135351,W,836.1409023399999
3343,597530231,6822.29623868,W,454.81974924533336
3344,597530232,5726.47167638,W,381.7647784253333
3345,59777298,2211.65084573,W,147.44338971533335
3346,59788722,6715.75202095,W,447.71680139666665
3347,59790573,3860.70928764,W,257.38061917600004
3348,59791631,26346.0239073,W,1756.40159382
3349,59792568,30688.2677823,W,2045.88451882
3350,59794512,4391.72388214,W,292.7815921426666
3351,59794813,6824.59048395,W,454.97269893
3352,59795248,8620.674961709998,W,574.7116641139999
3353,59796441,5845.88035965,W,389.72535731
3354,59798027,1594.47222477,W,106.29814831799999
3355,59802059,5022.9079789,W,334.8605319266666
3356,59802188,6371.37143776,W,424.7580958506667
3357,59802814,6631.70353817,W,442.1135692113333
3358,59803019,5570.71357456,W,371.3809049706667
3359,59803045,8072.64949184,W,538.1766327893333
3360,59807884,7281.0750623,W,485.4050041533334
3361,59808125,1476.23643016,W,98.41576201066667
3362,59808710,19509.7189927,W,1300.6479328466667
3363,59808765,6002.90200286,W,400.1934668573333
3364,59808872,1478.0670161,W,98.53780107333334
3365,59809892,57101.0191923,W,3806.73461282
3366,59811770,2811.10176637,W,187.40678442466665
3367,59814425,3102.63670271,W,206.84244684733332
3368,59815346,8546.037819659998,W,569.7358546439998
3369,59815628,27950.7170292,W,1863.38113528
3370,59815774,8655.74593063,W,577.0497287086667
3371,59819374,10130.9454501,W,675.39636334
3372,59819842,4307.34172609,W,287.15611507266664
3373,59819971,7890.677980849999,W,526.0451987233332
3374,59821019,2752.8101952,W,183.52067968
3375,59823136,15701.9763945,W,1046.7984263
3376,59823314,12017.3020933,W,801.1534728866667
3377,598407553,6396.01480584,W,426.400987056
3378,598407570,4437.89621789,W,295.85974785933337
3379,59876276,18517.0402813,W,1234.4693520866667
3380,59888679,5740.88494247,W,382.72566283133335
3381,59889576,21491.4146387,W,1432.7609759133334
3382,59890187,18561.4753015,W,1237.4316867666666
3383,59890232,23583.9980418,W,1572.2665361200002
3384,59892176,7440.52960996,W,496.0353073306667
3385,59893847,5436.322254,W,362.4214836
3386,599042808,10948.187874,W,729.8791915999999
3387,599045605,17889.93459,W,1192.662306
3388,599142811,9294.36267012,W,619.624178008
3389,599167108,8135.53328373,W,542.368885582
3390,59927066,15118.722474,W,1007.9148316
3391,59927543,9103.67444499,W,606.911629666
3392,59927912,13322.9824153,W,888.1988276866667
3393,59930190,15106.9533376,W,1007.1302225066667
3394,59933394,4887.56057115,W,325.83737141
3395,59974104,4439.61811722,W,295.974541148
3396,59974623,12118.0141107,W,807.86760738
3397,59975025,19948.4507236,W,1329.8967149066666
3398,59975731,10081.9022894,W,672.1268192933334
3399,59976058,3852.18715056,W,256.812476704
3400,59979495,22220.5794956,W,1481.3719663733332
3401,59980058,5816.26278879,W,387.750852586
3402,59981222,3286.97785158,W,219.131856772
3403,59981611,8263.26410498,W,550.8842736653334
3404,60008651,24373.1647641,W,1624.8776509400002
3405,60013917,5029.26066877,W,335.2840445846667
3406,60015333,5782.00887781,W,385.46725852066663
3407,60015923,5130.23846619,W,342.01589774599995
3408,60016401,8640.567901849998,W,576.0378601233332
3409,60016578,3619.0524929,W,241.27016619333332
3410,60017593,5431.8108763,W,362.12072508666665
3411,60017768,22184.5884473,W,1478.9725631533333
3412,60018348,5142.0827181,W,342.80551454000005
3413,60020134,2903.07701825,W,193.53846788333334
3414,60020183,4607.16832383,W,307.144554922
3415,60020231,4349.40260973,W,289.960173982
3416,60020715,6082.71949847,W,405.51463323133333
3417,60021023,1095.55634684,W,73.03708978933334
3418,60021321,4150.10357052,W,276.673571368
3419,60021989,3664.38332573,W,244.2922217153333
3420,60023448,2128.28196004,W,141.88546400266665
3421,60023503,4566.41133809,W,304.42742253933335
3422,60025256,11799.2725267,W,786.6181684466667
3423,60028708,11962.8414837,W,797.52276558
3424,60029255,4236.6328444,W,282.4421896266667
3425,60030325,24095.8469421,W,1606.38979614
3426,60030548,2839.78381022,W,189.3189206813333
3427,60030839,8721.6002516,W,581.4400167733334
3428,60030856,6758.54601172,W,450.5697341146667
3429,60030945,6444.75700943,W,429.6504672953333
3430,60031475,35599.1266684,W,2373.2751112266665
3431,60032082,3977.45946057,W,265.163964038
3432,60032375,5648.83501955,W,376.5890013033333
3433,60032398,12280.0664454,W,818.67109636
3434,60033571,7205.48128429,W,480.3654189526667
3435,60033886,3156.79193081,W,210.45279538733334
3436,60035438,3831.61234117,W,255.44082274466666
3437,60035717,1915.76361647,W,127.71757443133333
3438,60036132,5842.303728,W,389.4869152
3439,60037241,2798.55724474,W,186.57048298266668
3440,60037451,4166.85570948,W,277.790380632
3441,60051895,2277.86374006,W,151.85758267066666
3442,60052145,804.766620288,W,53.6511080192
3443,60052974,3298.6138249,W,219.90758832666668
3444,60053509,5159.99415233,W,343.99961015533336
3445,60053813,1095.19673284,W,73.01311552266667
3446,60056334,7697.13704127,W,513.142469418
3447,60056804,3855.80921398,W,257.0539475986667
3448,60059220,12501.3440893,W,833.4229392866667
3449,60060107,16694.4164904,W,1112.96109936
3450,60060752,21420.7767599,W,1428.0517839933334
3451,60062535,7488.53191188,W,499.23546079199997
3452,60062545,4990.5119945,W,332.7007996333333
3453,60063410,2544.07404747,W,169.604936498
3454,60078154,20489.0867684,W,1365.9391178933333
3455,60078523,2739.28983626,W,182.61932241733334
3456,60078726,7817.10919018,W,521.1406126786667
3457,60078772,3639.03736255,W,242.60249083666668
3458,60079091,16253.4833719,W,1083.5655581266667
3459,60079232,11524.0527039,W,768.2701802600001
3460,60079701,3900.16143831,W,260.010762554
3461,60081063,1761.57240526,W,117.43816035066668
3462,60081295,6017.27652269,W,401.1517681793333
3463,60082479,5404.60999507,W,360.30733300466665
3464,60083614,1449.7681241,W,96.65120827333334
3465,60084112,6970.34237466,W,464.689491644
3466,60084411,4372.74643644,W,291.516429096
3467,60086906,35724.386239,W,2381.625749266667
3468,60086922,1790.65453113,W,119.37696874199999
3469,600876234,13351.3390595,W,890.0892706333333
3470,60089324,6280.19205823,W,418.67947054866664
3471,60089759,8888.43535461,W,592.562356974
3472,60090992,18768.269707,W,1251.2179804666666
3473,60092463,5241.56646515,W,349.43776434333336
3474,60092913,9340.18334113,W,622.6788894086666
3475,60093118,7037.01068123,W,469.13404541533333
3476,601132381,9326.33737773,W,621.755825182
3477,601764467,4114.45730979,W,274.297153986
3478,601764468,6254.8225925,W,416.9881728333333
3479,601787912,9400.32455043,W,626.6883033619999
3480,601834392,35898.5584869,W,2393.23723246
3481,602680103,3391.16538285,W,226.07769219
3482,602797590,12633.3910125,W,842.2260675
3483,603094233,14683.852672,W,978.9235114666667
3484,603164466,10453.1823515,W,696.8788234333333
3485,603164467,7766.497027499999,W,517.7664684999999
3486,603472554,51156.4725079,W,3410.4315005266667
3487,603586837,7889.919790969999,W,525.9946527313333
3488,603586864,2807.25906732,W,187.15060448800003
3489,604039643,14271.5291393,W,951.4352759533334
3490,604039651,2954.16685977,W,196.944457318
3491,604039655,8276.95241479,W,551.7968276526666
3492,604039659,2150.18716367,W,143.34581091133333
3493,604039665,7857.83384605,W,523.8555897366666
3494,604039667,6680.31877224,W,445.354584816
3495,604039670,11688.5662026,W,779.2377468400001
3496,604039674,6436.89996668,W,429.12666444533335
3497,604039829,21324.9758857,W,1421.6650590466668
3498,60416124,12533.0373303,W,835.53582202
3499,604519539,2352.04692484,W,156.80312832266665
3500,604756742,9522.97420209,W,634.8649468059999
3501,604756747,2632.66615474,W,175.51107698266665
3502,604756984,1773.95993786,W,118.26399585733334
3503,604756985,5543.17579837,W,369.5450532246667
3504,604756986,19864.3153476,W,1324.28768984
3505,604760621,3748.72438424,W,249.9149589493333
3506,605352310,1175.68602102,W,78.379068068
3507,605689466,3172.23003876,W,211.48200258399999
3508,605788082,87346.29256119998,W,5823.086170746666
3509,605916614,5606.53402651,W,373.7689351006667
3510,606148664,5073.9304415,W,338.26202943333334
3511,606243236,13197.6736466,W,879.8449097733334
3512,606243253,26971.5512445,W,1798.1034163
3513,606346646,4272.68571297,W,284.845714198
3514,6068529,89798.3843363,W,5986.558955753334
3515,607116291,1064.2870039,W,70.95246692666666
3516,607116292,3949.90903546,W,263.3272690306666
3517,607116314,3358.53012917,W,223.90200861133332
3518,607119148,4941.34109071,W,329.42273938066666
3519,607119158,2910.97462368,W,194.064974912
3520,607164854,1978.09870881,W,131.873247254
3521,607474741,10703.0784654,W,713.53856436
3522,607834095,7816.40751294,W,521.093834196
3523,607834096,5085.68805318,W,339.045870212
3524,60786572,1728.52490215,W,115.23499347666666
3525,609035393,6812.72553983,W,454.18170265533337
3526,609062498,19734.715061,W,1315.6476707333334
3527,609335225,57538.499566,W,3835.8999710666667
3528,609335226,4065.39397024,W,271.02626468266664
3529,609335227,62820.2744365,W,4188.018295766667
3530,609335228,2974.47890795,W,198.29859386333334
3531,609335229,3245.00650589,W,216.33376705933333
3532,609335230,3604.54173894,W,240.302782596
3533,609620447,5258.59397426,W,350.5729316173334
3534,609651233,10848.7463869,W,723.2497591266667
3535,6100494,8753.13818757,W,583.542545838
3536,610328247,2981.92954205,W,198.79530280333333
3537,610328248,5081.13830341,W,338.74255356066664
3538,610328250,4899.25515671,W,326.6170104473333
3539,61101863,3836.67040454,W,255.77802696933335
3540,61103943,6004.52243905,W,400.30149593666664
3541,61104660,7128.79785919,W,475.2531906126667
3542,61104824,11319.7815915,W,754.6521061
3543,61105489,836.4921193249999,W,55.76614128833332
3544,61106976,6562.46615592,W,437.49774372800005
3545,6112760,22508.4233467,W,1500.5615564466668
3546,611321692,6335.72132989,W,422.3814219926666
3547,611344106,4840.44753969,W,322.696502646
3548,61148236,38720.4571782,W,2581.36381188
3549,61148797,4473.11894863,W,298.20792990866664
3550,61149245,52507.7328891,W,3500.51552594
3551,61150014,4401.45902288,W,293.4306015253333
3552,61150603,7674.27781065,W,511.61852071
3553,61151235,2533.870247,W,168.92468313333333
3554,61152171,1453.61350545,W,96.90756703000001
3555,61153382,5851.1502165,W,390.07668110000003
3556,61153848,11466.1409014,W,764.4093934266667
3557,61167499,6903.70586356,W,460.24705757066664
3558,611712807,14219.0850604,W,947.9390040266667
3559,61175112,1173.38918714,W,78.22594580933334
3560,61181028,11404.0777598,W,760.2718506533333
3561,6118945,12855.3808543,W,857.0253902866666
3562,611902028,4262.31359336,W,284.1542395573333
3563,611931761,7710.26097544,W,514.0173983626667
3564,61246904,6239.64714989,W,415.97647665933334
3565,61353208,4061.05608159,W,270.73707210599997
3566,613589321,10980.1525911,W,732.01017274
3567,614390895,22796.2666461,W,1519.75110974
3568,614529050,4691.67684517,W,312.77845634466667
3569,614543225,3417.19671034,W,227.81311402266667
3570,61464352,38926.5076836,W,2595.10051224
3571,61467516,38752.3522898,W,2583.4901526533336
3572,61470708,17572.0127112,W,1171.46751408
3573,61474368,4657.89560377,W,310.52637358466666
3574,61476460,8927.1978538,W,595.1465235866667
3575,61539401,12716.2951847,W,847.7530123133333
3576,61545000,8550.187715989998,W,570.0125143993332
3577,61547257,34576.2489709,W,2305.0832647266666
3578,61549507,13022.8741381,W,868.1916092066666
3579,61549673,4465.8844714,W,297.72563142666667
3580,61549855,9731.36743389,W,648.757828926
3581,615647769,14783.9960231,W,985.5997348733333
3582,61568869,23277.120765,W,1551.808051
3583,61571880,31561.7475616,W,2104.1165041066665
3584,61608496,4486.66366494,W,299.110910996
3585,61611203,8304.28657621,W,553.6191050806666
3586,616466657,7563.542513479998,W,504.2361675653332
3587,61657681,3129.59802157,W,208.63986810466668
3588,61661465,19748.9571639,W,1316.5971442599998
3589,616812200,6653.83346701,W,443.5888978006667
3590,616826318,5506.66801976,W,367.1112013173333
3591,616826319,1345.75562373,W,89.71704158200001
3592,61701041,38523.4288096,W,2568.2285873066667
3593,617013653,13487.7515026,W,899.1834335066667
3594,61705696,13863.3468447,W,924.22312298
3595,617081454,4334.70680974,W,288.98045398266663
3596,61710231,10771.1322695,W,718.0754846333333
3597,617658258,6875.29631745,W,458.35308783
3598,617677485,20553.6094474,W,1370.2406298266665
3599,617699169,15652.7442397,W,1043.5162826466667
3600,6178027,8389.35027283,W,559.2900181886667
3601,617861441,5671.78977049,W,378.1193180326666
3602,617940213,4979.47362257,W,331.9649081713333
3603,61801265,9118.8258297,W,607.9217219799999
3604,61801265,4575.4692391,W,305.03128260666665
3605,61809584,41737.8528862,W,2782.523525746667
3606,61809584,26271.982425,W,1751.465495
3607,61809875,5643.72858593,W,376.2485723953333
3608,61871253,18909.5226609,W,1260.63484406
3609,61871550,60018.3000347,W,4001.220002313333
3610,618737278,8973.012330539997,W,598.2008220359999
3611,619042888,11126.4804016,W,741.7653601066667
3612,61911460,27128.3679748,W,1808.5578649866666
3613,619286022,4440.75519633,W,296.050346422
3614,62016546,4157.46916474,W,277.1646109826667
3615,62017487,11544.2827004,W,769.6188466933332
3616,62147980,37488.4137311,W,2499.2275820733335
3617,622137654,6797.8252903,W,453.1883526866667
3618,62252349,30006.4999358,W,2000.4333290533332
3619,622588476,16369.3355392,W,1091.2890359466667
3620,622589107,12347.7879318,W,823.18586212
3621,622956484,1387.83560892,W,92.522373928
3622,623258320,10081.0094604,W,672.06729736
3623,624290347,6810.04041206,W,454.0026941373333
3624,6249717,90296.4029643,W,6019.760197619999
3625,625031950,8518.31765588,W,567.8878437253334
3626,625685807,7636.547405409999,W,509.10316036066655
3627,625801938,5044.1492852,W,336.27661901333335
3628,625862749,16534.4095373,W,1102.2939691533331
3629,625862750,14161.6905967,W,944.1127064466667
3630,625875998,2838.26222605,W,189.21748173666668
3631,625901975,24380.2908968,W,1625.3527264533334
3632,626088465,7142.10790302,W,476.140526868
3633,626329583,6129.31472825,W,408.62098188333334
3634,626680369,3521.05671543,W,234.737114362
3635,626790799,27017.908671,W,1801.1939114000002
3636,627236161,2323.02025735,W,154.86801715666667
3637,627236165,4146.12361908,W,276.408241272
3638,627236169,4041.96121069,W,269.46408071266666
3639,627280888,22396.0695218,W,1493.0713014533333
3640,627280889,6889.65035132,W,459.3100234213333
3641,627280890,5332.88014922,W,355.52534328133333
3642,627280891,37895.4491685,W,2526.3632779000004
3643,627280893,10158.1603325,W,677.2106888333333
3644,627404816,8345.35323826,W,556.3568825506667
3645,6275555,19684.9180864,W,1312.3278724266668
3646,627708430,3265.75022076,W,217.716681384
3647,627915182,12247.7164366,W,816.5144291066666
3648,628085614,1799.26198553,W,119.95079903533333
3649,628085617,15651.2148681,W,1043.41432454
3650,628688071,24489.4173966,W,1632.62782644
3651,629196683,16569.1828046,W,1104.6121869733333
3652,629323566,2414.87254074,W,160.991502716
3653,629380672,9447.77568198,W,629.851712132
3654,629380697,5776.97603816,W,385.1317358773333
3655,629793547,885.531313812,W,59.0354209208
3656,630097528,8044.7958864,W,536.31972576
3657,630097529,10652.8737042,W,710.1915802799999
3658,630307897,4860.5873967,W,324.03915978
3659,630383714,6080.91123802,W,405.39408253466667
3660,631052544,7635.392980679999,W,509.02619871199994
3661,6314195,22174.2293883,W,1478.2819592199999
3662,631625688,10219.4766716,W,681.2984447733332
3663,6318210,17216.6531462,W,1147.7768764133332
3664,6318353,20335.0819277,W,1355.6721285133333
3665,631999697,2546.52627399,W,169.768418266
3666,631999698,4785.44626507,W,319.02975100466665
3667,632245719,4205.53393764,W,280.368929176
3668,632245722,4506.25489856,W,300.4169932373333
3669,632245723,3679.20344093,W,245.28022939533332
3670,632245724,7006.46989842,W,467.097993228
3671,632307395,7380.4366615,W,492.02911076666663
3672,632308005,10438.6742828,W,695.9116188533334
3673,632684512,12858.4860876,W,857.2324058400001
3674,6356830,20845.664128,W,1389.7109418666666
3675,6356985,16114.845977,W,1074.3230651333333
3676,635992118,5659.48621962,W,377.299081308
3677,6360439,35273.4359956,W,2351.5623997066664
3678,636246884,7022.37668911,W,468.1584459406667
3679,636246885,4275.56308513,W,285.03753900866667
3680,636246886,2050.18401774,W,136.678934516
